Video Name,Width,Height,Video Length,Frames per Second,Frame Count,Original Bitrate,Original Size,Scene Count,Avg Motion %,Avg PCC,Compression Preset,Compression Duration,Compressed Bitrate,Compressed Size, Average PSNR, Average SSIM, Average VIFp
C:\Video Compression\Files\Input\INtensity-Robin.Hood.2018.1080p.WEB-DL.DD5.1.H264-FGT.avi,1920,798,12600,30.000,302,11256843,17922984,1,26.722 %,92 %,fast,6.67,796127,1270018,20.132432547854798,0.6982837194719465,0.1329448316831683
C:\Video Compression\Files\Input\INtensity-Robin.Hood.2018.1080p.WEB-DL.DD5.1.H264-FGT.avi,1920,798,12600,30.000,302,11256843,17922984,1,26.722 %,92 %,medium,8.80,894045,1426222,20.134742854785472,0.6972405478547856,0.13360685148514853
C:\Video Compression\Files\Input\INtensity-Robin.Hood.2018.1080p.WEB-DL.DD5.1.H264-FGT.avi,1920,798,12600,30.000,302,11256843,17922984,1,26.722 %,92 %,slow,16.15,962464,1535366,20.136615930693058,0.6964550627062707,0.13405739933993396
C:\Video Compression\Files\Input\INtensity-Robin.Hood.2018.1080p.WEB-DL.DD5.1.H264-FGT.avi,1920,798,12600,30.000,302,11256843,17922984,1,26.722 %,92 %,slower,47.19,968838,1545534,20.139495085808587,0.6962391848184819,0.13416486138613862
C:\Video Compression\Files\Input\jellyfish-3-mbps-hd-h264.mkv,1920,1080,30030,29.970,900,2924994,11202628,1,37.391 %,95 %,superfast,18.45,2195296,8407909,39.53570998668142,0.9661925493895674,0.5712920011098774
C:\Video Compression\Files\Input\jellyfish-3-mbps-hd-h264.mkv,1920,1080,30030,29.970,900,2924994,11202628,1,37.391 %,95 %,veryfast,26.16,2070409,7929599,39.34503897780246,0.9653860599334076,0.563240577136515
C:\Video Compression\Files\Input\jellyfish-3-mbps-hd-h264.mkv,1920,1080,30030,29.970,900,2924994,11202628,1,37.391 %,95 %,faster,25.73,2068914,7923871,39.351812375138636,0.96543948390677,0.5635178201997778
C:\Video Compression\Files\Input\jellyfish-3-mbps-hd-h264.mkv,1920,1080,30030,29.970,900,2924994,11202628,1,37.391 %,95 %,fast,31.87,2148643,8229228,39.57621908435073,0.9666537669256383,0.570817568257492
C:\Video Compression\Files\Input\jellyfish-3-mbps-hd-h264.mkv,1920,1080,30030,29.970,900,2924994,11202628,1,37.391 %,95 %,medium,46.32,2273179,8706200,40.53177025527192,0.9721380843507214,0.6108588279689237
C:\Video Compression\Files\Input\jellyfish-3-mbps-hd-h264.mkv,1920,1080,30030,29.970,900,2924994,11202628,1,37.391 %,95 %,slow,107.62,2352909,9011559,41.15166028079912,0.9752143596004448,0.6349002086570472
C:\Video Compression\Files\Input\jellyfish-3-mbps-hd-h264.mkv,1920,1080,30030,29.970,900,2924994,11202628,1,37.391 %,95 %,slower,264.03,2274758,8712247,41.370699544950114,0.9769298745837951,0.6417274217536078
