frame,value
0,1.#INF00
1,1.#INF00
2,1.#INF00
3,1.#INF00
4,1.#INF00
5,1.#INF00
6,1.#INF00
7,1.#INF00
8,1.#INF00
855,42.672020
856,42.696510
857,42.534420
858,42.946377
859,43.236038
860,42.492592
861,43.024326
862,42.774429
863,42.772175
864,42.739353
865,42.922878
866,42.867401
867,42.757175
868,42.691280
869,43.250481
870,42.859314
871,43.140469
872,42.734081
873,43.024406
874,42.865761
875,42.789780
876,42.596542
877,42.603516
878,42.861839
879,43.256920
880,42.646278
881,43.031658
882,42.685116
883,42.890511
884,42.486649
885,43.063339
886,42.809090
887,42.857136
888,42.505344
889,43.172424
890,42.836868
891,43.084911
892,42.602337
893,42.944542
894,42.792709
895,42.692513
896,42.638313
897,42.679298
898,42.795212
899,43.339451
900,42.591656
901,43.028347
902,42.697933
903,43.160137
904,42.722458
905,43.104961
906,42.895134
907,42.670124
908,42.699364
909,43.055153
910,42.832420
911,43.007145
912,42.812824
913,43.123734
914,42.773945
915,42.921101
916,42.625240
917,42.679981
918,42.816212
919,42.983868
920,42.361446
921,42.827557
922,42.555981
923,43.051693
924,42.627319
925,43.028061
926,42.839725
927,42.704105
928,42.511562
929,42.971298
930,42.851192
931,43.056145
932,42.621365
933,42.969727
934,42.721928
935,42.861176
936,42.545418
937,42.633770
938,42.771915
939,43.172985
940,42.522793
941,42.897968
942,42.577915
943,42.599285
944,42.301281
945,42.836365
946,42.708984
947,42.738609
948,42.623478
949,42.934105
950,42.774971
951,42.991341
952,42.605110
953,42.834057
954,42.604069
955,42.873276
956,42.579659
957,42.515507
958,42.713085
959,43.167713
960,42.428368
961,42.794052
962,42.549976
963,42.804504
964,42.477322
965,43.071217
966,42.755760
967,42.714420
968,42.381752
969,42.901909
970,42.785534
971,43.089569
972,42.704521
973,43.126423
974,42.703026
975,42.730953
976,42.500763
977,42.467159
978,42.716339
979,43.180351
980,42.387142
981,42.795837
982,42.493633
983,42.553337
984,42.385712
985,42.995098
986,42.781319
987,42.798595
988,42.350994
989,42.873936
990,42.690289
991,42.967804
992,42.668575
993,43.016388
994,42.574032
995,42.831905
996,42.490093
997,42.255383
998,42.666908
999,43.054878
1000,42.520142
1001,42.936378
1002,42.535252
1003,42.678947
1004,42.409298
1005,42.932545
1006,42.674091
1007,42.622440
1008,42.606686
1009,42.618378
1010,42.412033
1011,42.747395
1012,42.407551
1013,42.652546
1014,42.510361
1015,42.825100
1016,42.586063
1017,42.589905
1018,42.823399
1019,43.247097
1020,42.600811
1021,42.909973
1022,42.594101
1023,42.646542
1024,42.320126
1025,42.732922
1026,42.737747
1027,42.579670
1028,42.593594
1029,42.934669
1030,42.716862
1031,43.008350
1032,42.622395
1033,42.661102
1034,42.605762
1035,42.579700
1036,42.494244
1037,42.406509
1038,42.623447
1039,43.193771
1040,42.450909
1041,42.703293
1042,42.440197
1043,42.773849
1044,42.271523
1045,42.649513
1046,42.627422
1047,42.594051
1048,42.285973
1049,42.745029
1050,42.603424
1051,42.874660
1052,42.537910
1053,42.721611
1054,42.545364
1055,42.702019
1056,42.517345
1057,42.434303
1058,42.760658
1059,43.171387
1060,42.347454
1061,42.789490
1062,42.446724
1063,42.892586
1064,42.444775
1065,42.897038
1066,42.625717
1067,42.560814
1068,42.140083
1069,42.542385
1070,43.069637
1071,43.243050
1072,42.698158
1073,42.615788
1074,42.190674
1075,44.695999
1076,44.172447
1077,43.411652
1078,42.820202
1079,42.824768
1080,42.466267
1081,42.420044
1082,42.471188
1083,42.682571
1084,42.581360
1085,42.401192
1086,42.746197
1087,42.452652
1088,42.002216
1089,41.991211
1090,42.567039
1091,42.690887
1092,42.678940
1093,42.005177
1094,42.102615
1095,42.547745
1096,42.640671
1097,42.416145
1098,42.475887
1099,42.463486
1100,42.073421
1101,41.951904
1102,41.913254
1103,42.402401
1104,42.465786
1105,42.088573
1106,42.256977
1107,42.070992
1108,41.849903
1109,41.857731
1110,42.503223
1111,42.532925
1112,42.524044
1113,41.935474
1114,42.015663
1115,42.579586
1116,42.715366
1117,42.238804
1118,41.936924
1119,41.890858
1120,41.525269
1121,43.565063
1122,43.143574
1123,43.150360
1124,42.591167
1125,42.523308
1126,42.434414
1127,42.484032
1128,42.784397
1129,42.596767
1130,42.710709
1131,42.133957
1132,42.443214
1133,42.236061
1134,42.256557
1135,42.087318
1136,42.415962
1137,42.393539
1138,42.679585
1139,42.246372
1140,42.426281
1141,42.258160
1142,42.472542
1143,42.333004
1144,42.459309
1145,42.309669
1146,42.092693
1147,42.119282
1148,42.283733
1149,42.373043
1150,42.623623
1151,41.977985
1152,42.268513
1153,42.092014
1154,42.285686
1155,42.086208
1156,42.324295
1157,42.290882
1158,42.644764
1159,42.142086
1160,42.472042
1161,42.087036
1162,42.405666
1163,42.134411
1164,42.344986
1165,42.146610
1166,42.160057
1167,42.213638
1168,42.430737
1169,42.272789
1170,42.477940
1171,41.916573
1172,42.200813
1173,42.036236
1174,42.119751
1175,41.956398
1176,42.191280
1177,42.168072
1178,42.516808
1179,42.080296
1180,42.349045
1181,42.061283
1182,42.301586
1183,42.112095
1184,42.311142
1185,42.081108
1186,42.157593
1187,42.169086
1188,42.452141
1189,42.205372
1190,42.496662
1191,42.111107
1192,42.316650
1193,42.109589
1194,42.167534
1195,42.042953
1196,42.242847
1197,42.081223
1198,42.418789
1199,41.979424
1200,42.210857
1201,42.222095
1202,42.435055
1203,42.277737
1204,42.219456
1205,42.013664
1206,42.028229
1207,42.018108
1208,42.238197
1209,42.068802
1210,42.252914
1211,41.786575
1212,42.047012
1213,41.848251
1214,42.032738
1215,41.913868
1216,42.224995
1217,42.047714
1218,42.308174
1219,41.925953
1220,42.132160
1221,42.183559
1222,42.403347
1223,42.322952
1224,42.340626
1225,42.074898
1226,42.321270
1227,42.229725
1228,42.375565
1229,42.334755
1230,42.576195
1231,42.110401
1232,42.424789
1233,42.205379
1234,42.169060
1235,42.061005
1236,42.351784
1237,42.483429
1238,42.767456
1239,42.102242
1240,42.299854
1241,42.153854
1242,42.456543
1243,42.188660
1244,42.390652
1245,42.232014
1246,42.267918
1247,42.281586
1248,42.494495
1249,42.523014
1250,42.641174
1251,42.140594
1252,42.364449
1253,42.202015
1254,42.202637
1255,42.161472
1256,42.511608
1257,42.558880
1258,42.636890
1259,42.187923
1260,42.359150
1261,42.588264
1262,42.703018
1263,42.558022
1264,42.497116
1265,42.408737
1266,42.525131
1267,42.538147
1268,42.718990
1269,42.527573
1270,42.704605
1271,42.206699
1272,42.507736
1273,42.308197
1274,42.143639
1275,42.053688
1276,42.331470
1277,42.362610
1278,42.584736
1279,41.945736
1280,42.268021
1281,42.103958
1282,42.326290
1283,42.187298
1284,42.277435
1285,42.111965
1286,42.039864
1287,42.001446
1288,42.093658
1289,42.299725
1290,42.433983
1291,41.728596
1292,42.133450
1293,41.923519
1294,41.988503
1295,41.901173
1296,42.291225
1297,42.233280
1298,42.481682
1299,42.043644
1300,42.068439
1301,42.593479
1302,42.740295
1303,42.527580
1304,42.437950
1305,42.417416
1306,42.414108
1307,42.396526
1308,42.590866
1309,42.565582
1310,42.657730
1311,41.941673
1312,42.226074
1313,42.055428
1314,42.197571
1315,42.015049
1316,42.499996
1317,42.465530
1318,42.617199
1319,42.154602
1320,42.259968
1321,42.171928
1322,42.379055
1323,42.202755
1324,42.172558
1325,42.083080
1326,42.137981
1327,42.167007
1328,42.417854
1329,42.440586
1330,42.601620
1331,41.939480
1332,42.283386
1333,42.062946
1334,42.066837
1335,41.981640
1336,42.447704
1337,42.424107
1338,42.602692
1339,42.171810
1340,42.316525
1341,42.661858
1342,42.813129
1343,42.610737
1344,42.333076
1345,42.267391
1346,42.443684
1347,42.443901
1348,42.622997
1349,42.608757
1350,42.727306
1351,42.072144
1352,42.312656
1353,42.130226
1354,42.254673
1355,42.064796
1356,42.400631
1357,42.409679
1358,42.609657
1359,42.235584
1360,42.427849
1361,42.268646
1362,42.479542
1363,42.268513
1364,42.409279
1365,42.235676
1366,42.124443
1367,42.124088
1368,42.353134
1369,42.138355
1370,43.529842
1371,44.240093
1372,44.400730
1373,43.987141
1374,43.422939
1375,43.176937
1376,42.856651
1377,42.820606
1378,43.119595
1379,42.986828
1380,43.093178
1381,42.471119
1382,42.805454
1383,42.573631
1384,42.549118
1385,42.402039
1386,42.715748
1387,42.715054
1388,42.952320
1389,42.424225
1390,42.460392
1391,42.081837
1392,42.473152
1393,42.275707
1394,42.579533
1395,42.502064
1396,42.504353
1397,42.462376
1398,42.579086
1399,42.706463
1400,42.887684
1401,42.200169
1402,42.559753
1403,42.356239
1404,42.392773
1405,42.180676
1406,42.587383
1407,42.641975
1408,42.823795
1409,42.455898
1410,42.641228
1411,42.374634
1412,42.705975
1413,42.478291
1414,42.605072
1415,42.443295
1416,42.311966
1417,42.416958
1418,42.721527
1419,42.669277
1420,42.840858
1421,42.375149
1422,42.599327
1423,42.215157
1424,42.147705
1425,44.068188
1426,44.091293
1427,43.342567
1428,42.522655
1429,42.539288
1430,42.165924
1431,42.003929
1432,42.009777
1433,42.674900
1434,42.696220
1435,42.094799
1436,42.412300
1437,42.094505
1438,42.235718
1439,42.221458
1440,42.675232
1441,42.526344
1442,42.379864
1443,41.848423
1444,42.111149
1445,42.322552
1446,42.632084
1447,42.132080
1448,42.490143
1449,42.504940
1450,42.116611
1451,41.999104
1452,42.026432
1453,42.605690
1454,42.624077
1455,42.132351
1456,42.279324
1457,42.114792
1458,41.771324
1459,41.746677
1460,42.400784
1461,42.214909
1462,42.176178
1463,41.770725
1464,41.855213
1465,42.764881
1466,42.821213
1467,42.344067
1468,42.181984
1469,42.190182
1470,42.019234
1471,42.101166
1472,42.096588
1473,42.453003
1474,42.396347
1475,42.076778
1476,42.274185
1477,42.103855
1478,42.588875
1479,42.620113
1480,43.803715
1481,43.868740
1482,43.862270
1483,42.517563
1484,42.545902
1485,43.529293
1486,43.481903
1487,43.222584
1488,42.809841
1489,42.816643
1490,42.884159
1491,42.906555
1492,42.904705
1493,43.175362
1494,43.130756
1495,42.035328
1496,42.457153
1497,42.329498
1498,42.712139
1499,42.711445
1500,43.193405
1501,43.038914
1502,43.044788
1503,42.437454
1504,42.519188
1505,43.348038
1506,43.443844
1507,43.136497
1508,43.019260
1509,43.098286
1510,44.070793
1511,44.070347
1512,43.939976
1513,43.153893
1514,43.295322
1515,42.235146
1516,42.499252
1517,42.399990
1518,42.954914
1519,42.723534
1520,43.618343
1521,43.337749
1522,43.356415
1523,42.375626
1524,42.646885
1525,42.992722
1526,43.143795
1527,42.872517
1528,42.782036
1529,42.868668
1530,42.646580
1531,42.607056
1532,42.625301
1533,42.908249
1534,43.234280
1535,42.443859
1536,42.689026
1537,42.455502
1538,42.285397
1539,42.098251
1540,42.943394
1541,42.708790
1542,42.684887
1543,42.096325
1544,42.412670
1545,42.922703
1546,43.114044
1547,42.789200
1548,42.682838
1549,42.512901
1550,42.994930
1551,42.729733
1552,42.692482
1553,43.069012
1554,43.342697
1555,42.895676
1556,43.142918
1557,42.691479
1558,42.710987
1559,45.711258
1560,45.779968
1561,44.091213
1562,44.330761
1563,44.097832
1564,42.967194
1565,42.983704
1566,43.722385
1567,43.857262
1568,43.839970
1569,43.179569
1570,43.373245
1571,43.971382
1572,44.143711
1573,43.802567
1574,43.255966
1575,43.129498
1576,42.931278
1577,42.955044
1578,43.120674
1579,42.869057
1580,43.160694
1581,42.411400
1582,42.700733
1583,42.455410
1584,42.385796
1585,42.232441
1586,42.912605
1587,42.919186
1588,43.145359
1589,42.321407
1590,42.557224
1591,42.907352
1592,43.106945
1593,42.784222
1594,42.481220
1595,42.435070
1596,42.439476
1597,42.494846
1598,42.733761
1599,42.779545
1600,42.900505
1601,42.708683
1602,43.009232
1603,42.802105
1604,42.319195
1605,41.551868
1606,42.605949
1607,42.652756
1608,42.789078
1609,42.421417
1610,42.601284
1611,42.956150
1612,43.095650
1613,42.822662
1614,42.569908
1615,42.460190
1616,42.495506
1617,42.499775
1618,42.571102
1619,42.757046
1620,42.850220
1621,42.265221
1622,42.553795
1623,42.305786
1624,42.207424
1625,42.035927
1626,42.586433
1627,42.597778
1628,42.863247
1629,41.999821
1630,42.312893
1631,42.904819
1632,43.147785
1633,42.823483
1634,42.487961
1635,42.388912
1636,42.315269
1637,42.313435
1638,42.668236
1639,42.495564
1640,42.730892
1641,42.325916
1642,42.501892
1643,42.357952
1644,42.566010
1645,42.298542
1646,42.574215
1647,42.593277
1648,42.844685
1649,42.144695
1650,42.411125
1651,42.542225
1652,42.756329
1653,42.493515
1654,42.861919
1655,42.645164
1656,42.323570
1657,42.318256
1658,42.622871
1659,42.691193
1660,42.920975
1661,42.357422
1662,42.501945
1663,42.392612
1664,42.470181
1665,42.221523
1666,42.619610
1667,42.626575
1668,42.840084
1669,42.093582
1670,42.427982
1671,42.519054
1672,42.765892
1673,42.436100
1674,42.536152
1675,42.389915
1676,42.103687
1677,42.122849
1678,42.375515
1679,42.622883
1680,42.874916
1681,42.303574
1682,42.442539
1683,42.368191
1684,42.412304
1685,42.209419
1686,42.481331
1687,42.590813
1688,42.800423
1689,42.104897
1690,42.459751
1691,42.557415
1692,42.837467
1693,42.477898
1694,42.692245
1695,42.834641
1696,42.469582
1697,42.464825
1698,42.626770
1699,42.521439
1700,42.702892
1701,42.145924
1702,42.558548
1703,42.369713
1704,42.112370
1705,42.068909
1706,42.396484
1707,42.422077
1708,42.670189
1709,42.068962
1710,41.986599
1711,44.935863
1712,44.464531
1713,44.609966
1714,44.217995
1715,43.818512
1716,43.371708
1717,43.419804
1718,43.822811
1719,43.606663
1720,44.100956
1721,43.376320
1722,43.772820
1723,43.473217
1724,43.396763
1725,43.082500
1726,43.584133
1727,43.563873
1728,44.060844
1729,43.087357
1730,43.531986
1731,43.454979
1732,43.775040
1733,43.368065
1734,43.744354
1735,43.347473
1736,43.297112
1737,43.294495
1738,43.732697
1739,43.418312
1740,43.873547
1741,43.263088
1742,43.634872
1743,43.322147
1744,43.394485
1745,43.069691
1746,43.598209
1747,43.537750
1748,43.811153
1749,42.981785
1750,43.524784
1751,43.386314
1752,43.757973
1753,43.405792
1754,43.500866
1755,43.194729
1756,43.163044
1757,43.183022
1758,43.704365
1759,43.382824
1760,43.791164
1761,43.202545
1762,43.652985
1763,43.274551
1764,43.449211
1765,43.049381
1766,43.380188
1767,43.419510
1768,43.646801
1769,43.047344
1770,43.675583
1771,43.318962
1772,43.658630
1773,43.205509
1774,43.377529
1775,43.222507
1776,43.045036
1777,43.085564
1778,43.452911
1779,43.270473
1780,43.629349
1781,43.185978
1782,43.651100
1783,43.233727
1784,43.183029
1785,42.778481
1786,43.115124
1787,43.266926
1788,43.602993
1789,43.240479
1790,43.681446
1791,43.258442
1792,43.660999
1793,43.242271
1794,43.451683
1795,43.186153
1796,42.960884
1797,42.960140
1798,43.332832
1799,43.182438
1800,43.369694
1801,42.835575
1802,43.344494
1803,43.041080
1804,43.185650
1805,42.791420
1806,42.946590
1807,43.172153
1808,43.592178
1809,42.988842
1810,43.482975
1811,43.266453
1812,43.663849
1813,43.151775
1814,43.356789
1815,43.286732
1816,43.143902
1817,43.147373
1818,43.344292
1819,43.302036
1820,43.770287
1821,43.045860
1822,43.436611
1823,43.115025
1824,43.449261
1825,43.013599
1826,43.103691
1827,43.309994
1828,43.530437
1829,43.058620
1830,43.386173
1831,43.276104
1832,43.759365
1833,43.185452
1834,43.423141
1835,43.073402
1836,43.103043
1837,43.145939
1838,43.514473
1839,43.170074
1840,43.428108
1841,42.892792
1842,43.323429
1843,42.997856
1844,43.115505
1845,42.726269
1846,43.196613
1847,43.170216
1848,43.541214
1849,42.784679
1850,43.233299
1851,43.184696
1852,43.559387
1853,43.076946
1854,43.224995
1855,43.018456
1856,42.935043
1857,42.961056
1858,43.388294
1859,43.131706
1860,43.434200
