Video Name,Width,Height,Video Length,Frames per Second,Frame Count,Original Bitrate,Original Size,Scene Count,Avg Motion %,Avg PCC,Compression Preset,Compression Duration,Compressed Bitrate,Compressed Size, Average PSNR, Average SSIM, Average VIFp
C:\Video Compression\Files\Input\bb1.mkv,1280,720,172714,29.970,5176,,79058369,2,0.11811999999999999,0.93483,superfast,31.41,213261,4697399,43.72,0.9790226291288376,0.5939117135406595
C:\Video Compression\Files\Input\bb1.mkv,1280,720,172714,29.970,5176,,79058369,2,0.11811999999999999,0.93483,veryfast,41.88,189429,4172474,44.81,0.980345448135985,0.6032885396948048
C:\Video Compression\Files\Input\bb1.mkv,1280,720,172714,29.970,5176,,79058369,2,0.11811999999999999,0.93483,faster,41.93,189353,4170796,44.8,0.9803547154722783,0.603399027042689
C:\Video Compression\Files\Input\bb1.mkv,1280,720,172714,29.970,5176,,79058369,2,0.11811999999999999,0.93483,fast,55.97,203978,4492944,45.14,0.9814029839675497,0.6157201518253795
C:\Video Compression\Files\Input\bb1.mkv,1280,720,172714,29.970,5176,,79058369,2,0.11811999999999999,0.93483,medium,72.36,197433,4348787,44.65,0.981181261734595,0.6159883662352719
C:\Video Compression\Files\Input\bb1.mkv,1280,720,172714,29.970,5176,,79058369,2,0.11811999999999999,0.93483,slow,134.01,200527,4416930,44.98,0.9815471686304834,0.6234922974695755
C:\Video Compression\Files\Input\bb1.mkv,1280,720,172714,29.970,5176,,79058369,2,0.11811999999999999,0.93483,slower,318.43,191381,4215482,45.02,0.9817891730732125,0.6274255910759171
C:\Video Compression\Files\Input\bb2.mkv,1280,720,252925,29.970,7580,,453228558,24,0.28748999999999997,0.80082,superfast,81.17,1074044,34645198,43.74,0.8711550964252734,0.4027412148793027
C:\Video Compression\Files\Input\bb2.mkv,1280,720,252925,29.970,7580,,453228558,24,0.28748999999999997,0.80082,veryfast,106.95,982434,31690148,44.8,0.8729315007254947,0.40256029336499105
C:\Video Compression\Files\Input\bb2.mkv,1280,720,252925,29.970,7580,,453228558,24,0.28748999999999997,0.80082,faster,107.54,981632,31664288,44.75,0.8729608084685425,0.40266078973750324
C:\Video Compression\Files\Input\bb2.mkv,1280,720,252925,29.970,7580,,453228558,24,0.28748999999999997,0.80082,fast,134.01,999367,32236369,45.1,0.8741572230576431,0.40637552420524997
C:\Video Compression\Files\Input\bb2.mkv,1280,720,252925,29.970,7580,,453228558,24,0.28748999999999997,0.80082,medium,163.79,970488,31304822,44.8,0.8744828613639366,0.40970398271995717
C:\Video Compression\Files\Input\bb2.mkv,1280,720,252925,29.970,7580,,453228558,24,0.28748999999999997,0.80082,slow,378.00,990690,31956462,45.07,0.8757257072945537,0.4174127451523499
C:\Video Compression\Files\Input\bb2.mkv,1280,720,252925,29.970,7580,,453228558,24,0.28748999999999997,0.80082,slower,926.60,985329,31783528,45.07,0.8770307311700316,0.4219609062129015
C:\Video Compression\Files\Input\bb3.mkv,1280,720,289608,29.970,8679,,118192853,0,0,0,superfast,65.87,507798,18754802,43.82,0.9736604129032208,0.6705328441244265
C:\Video Compression\Files\Input\bb3.mkv,1280,720,289608,29.970,8679,,118192853,0,0,0,veryfast,89.52,478331,17666499,44.54,0.9763776331797248,0.6826555167050637
C:\Video Compression\Files\Input\bb3.mkv,1280,720,289608,29.970,8679,,118192853,0,0,0,faster,89.54,478042,17655808,44.49,0.9764022594470033,0.6828400964285669
C:\Video Compression\Files\Input\bb3.mkv,1280,720,289608,29.970,8679,,118192853,0,0,0,fast,121.13,505277,18661689,44.87,0.9782386831797191,0.699216856912443
C:\Video Compression\Files\Input\bb3.mkv,1280,720,289608,29.970,8679,,118192853,0,0,0,medium,155.96,532531,19668318,44.77,0.97931786497696,0.7102147870967713
C:\Video Compression\Files\Input\bb3.mkv,1280,720,289608,29.970,8679,,118192853,0,0,0,slow,322.92,551983,20386709,45.11,0.9802564152073673,0.721073010368659
C:\Video Compression\Files\Input\bb3.mkv,1280,720,289608,29.970,8679,,118192853,0,0,0,slower,803.66,532178,19655225,45.15,0.9807062866359401,0.7249196849078361
