Video Name,Width,Height,Video Length,Frames per Second,Frame Count,Original Bitrate,Original Size,Scene Count,Avg Motion %,Avg PCC,Compression Preset,Compression Duration,Compressed Bitrate,Compressed Size, Average PSNR, Average SSIM, Average VIFp
Tumbbad cut 1.mkv,1920,816,121457,1244.325,2914,5028846,85868097,2,0.06956999999999999,0.8958400000000001,superfast,32.92,442808,6857013,44.02,0.9664127118627696,0.4074631845003036
Tumbbad cut 1.mkv,1920,816,121457,1244.325,2914,5028846,85868097,2,0.06956999999999999,0.8958400000000001,veryfast,41.13,415770,6438322,44.16,0.96730703992419,0.4017633779976738
Tumbbad cut 1.mkv,1920,816,121457,1244.325,2914,5028846,85868097,2,0.06956999999999999,0.8958400000000001,faster,41.14,415518,6434411,44.16,0.9673118619197882,0.4008083884622437
Tumbbad cut 1.mkv,1920,816,121457,1244.325,2914,5028846,85868097,2,0.06956999999999999,0.8958400000000001,fast,56.27,444241,6879197,44.7,0.9703711328137078,0.4246727602121277
Tumbbad cut 1.mkv,1920,816,121457,1244.325,2914,5028846,85868097,2,0.06956999999999999,0.8958400000000001,medium,76.73,466424,7222701,44.68,0.9715691201597156,0.4322244630472324
Tumbbad cut 1.mkv,1920,816,121457,1244.325,2914,5028846,85868097,2,0.06956999999999999,0.8958400000000001,slow,136.03,467722,7242814,44.9,0.9725407986718348,0.4465996104065048
Tumbbad cut 1.mkv,1920,816,121457,1244.325,2914,5028846,85868097,2,0.06956999999999999,0.8958400000000001,slower,350.65,459988,7123057,44.8,0.9733196807035134,0.44701274378390754
Tumbbad cut 2.mkv,1920,816,123083,1227.887,2951,5028846,67617741,1,0.17339,0.92022,superfast,36.38,370441,5815037,41.87,0.979402121856517,0.39826802680599627
Tumbbad cut 2.mkv,1920,816,123083,1227.887,2951,5028846,67617741,1,0.17339,0.92022,veryfast,45.75,339436,5328344,42.04,0.9802305230967723,0.40648985094113643
Tumbbad cut 2.mkv,1920,816,123083,1227.887,2951,5028846,67617741,1,0.17339,0.92022,faster,45.70,339289,5326031,42.05,0.9801406350468584,0.40568043391172565
Tumbbad cut 2.mkv,1920,816,123083,1227.887,2951,5028846,67617741,1,0.17339,0.92022,fast,62.12,367943,5775834,42.53,0.9816185782320237,0.4213101068242843
Tumbbad cut 2.mkv,1920,816,123083,1227.887,2951,5028846,67617741,1,0.17339,0.92022,medium,82.80,368066,5777755,42.49,0.9815637375907996,0.42377007654628074
