Video Name,Width,Height,Video Length,Frames per Second,Frame Count,Original Bitrate,Original Size,Scene Count,Avg Motion %,Avg PCC,Compression Preset,Compression Duration,Compressed Bitrate,Compressed Size, Average PSNR, Average SSIM, Average VIFp
C:\Video Compression\Files\Input\racing2-Ralph.Breaks.the.Internet.2018.1080p.BluRay.x264-SPARKS.avi,1920,808,60192,30.000,1443,14816570,112868302,24,0.35799,0.55271,superfast,35.57,1857692,14245199,10.94,0.5713682534626031,0.056788835180055355
C:\Video Compression\Files\Input\racing2-Ralph.Breaks.the.Internet.2018.1080p.BluRay.x264-SPARKS.avi,1920,808,60192,30.000,1443,14816570,112868302,24,0.35799,0.55271,veryfast,42.57,1785168,13689062,10.94,0.5733498268698074,0.05723777631578958
C:\Video Compression\Files\Input\racing2-Ralph.Breaks.the.Internet.2018.1080p.BluRay.x264-SPARKS.avi,1920,808,60192,30.000,1443,14816570,112868302,24,0.35799,0.55271,faster,42.59,1782055,13665195,10.94,0.5733577915512482,0.057238101800554136
C:\Video Compression\Files\Input\racing2-Ralph.Breaks.the.Internet.2018.1080p.BluRay.x264-SPARKS.avi,1920,808,60192,30.000,1443,14816570,112868302,24,0.35799,0.55271,fast,50.55,1806787,13854841,10.94,0.5731286163434902,0.057326477146814346
C:\Video Compression\Files\Input\racing2-Ralph.Breaks.the.Internet.2018.1080p.BluRay.x264-SPARKS.avi,1920,808,60192,30.000,1443,14816570,112868302,24,0.35799,0.55271,medium,65.26,1822561,13975800,10.95,0.5731492056786699,0.057604581717451454
C:\Video Compression\Files\Input\racing2-Ralph.Breaks.the.Internet.2018.1080p.BluRay.x264-SPARKS.avi,1920,808,60192,30.000,1443,14816570,112868302,24,0.35799,0.55271,slow,160.50,1821636,13968714,10.95,0.5721867403047081,0.05782010110803331
C:\Video Compression\Files\Input\racing2-Ralph.Breaks.the.Internet.2018.1080p.BluRay.x264-SPARKS.avi,1920,808,60192,30.000,1443,14816570,112868302,24,0.35799,0.55271,slower,354.23,1743951,13372999,10.95,0.5724858857340712,0.05790897229916895
C:\Video Compression\Files\Input\With Cars or Without-.mp4,1920,1080,60160,29.970,1803,4500000,35683247,10,0.23207,0.8293600000000001,superfast,23.34,1377159,10566506,48.01,0.949699360310421,0.6415523797117496
C:\Video Compression\Files\Input\With Cars or Without-.mp4,1920,1080,60160,29.970,1803,4500000,35683247,10,0.23207,0.8293600000000001,veryfast,28.46,1279071,9813910,51.38,0.9595784783813772,0.6804628808203977
C:\Video Compression\Files\Input\With Cars or Without-.mp4,1920,1080,60160,29.970,1803,4500000,35683247,10,0.23207,0.8293600000000001,faster,28.36,1279459,9816884,51.38,0.9595809778270535,0.6804623248337024
C:\Video Compression\Files\Input\With Cars or Without-.mp4,1920,1080,60160,29.970,1803,4500000,35683247,10,0.23207,0.8293600000000001,fast,33.66,1293899,9927679,51.34,0.9598353453436843,0.6806179196230606
C:\Video Compression\Files\Input\With Cars or Without-.mp4,1920,1080,60160,29.970,1803,4500000,35683247,10,0.23207,0.8293600000000001,medium,52.21,1678582,12879231,51.44,0.9652765216186202,0.7006366297117489
C:\Video Compression\Files\Input\With Cars or Without-.mp4,1920,1080,60160,29.970,1803,4500000,35683247,10,0.23207,0.8293600000000001,slow,82.17,1810201,13889099,52.0,0.9710001225055411,0.729195639689576
C:\Video Compression\Files\Input\With Cars or Without-.mp4,1920,1080,60160,29.970,1803,4500000,35683247,10,0.23207,0.8293600000000001,slower,295.97,1804249,13843439,53.28,0.9724088713968951,0.7352748159645226
C:\Video Compression\Files\Input\With Cars or Without-_2.mp4,640,360,60162,29.970,1803,731493,6355874,13,0.13452,0.76019,superfast,3.11,146865,1126850,39.74,0.9366616873614172,0.6517207466740561
C:\Video Compression\Files\Input\With Cars or Without-_2.mp4,640,360,60162,29.970,1803,731493,6355874,13,0.13452,0.76019,veryfast,3.97,125719,964604,41.29,0.9521140343680692,0.7102065981152995
C:\Video Compression\Files\Input\With Cars or Without-_2.mp4,640,360,60162,29.970,1803,731493,6355874,13,0.13452,0.76019,faster,4.02,125709,964521,41.29,0.9521643264966742,0.7103131629711766
C:\Video Compression\Files\Input\With Cars or Without-_2.mp4,640,360,60162,29.970,1803,731493,6355874,13,0.13452,0.76019,fast,4.91,126574,971162,41.19,0.9520676330376956,0.7104335216186236
C:\Video Compression\Files\Input\With Cars or Without-_2.mp4,640,360,60162,29.970,1803,731493,6355874,13,0.13452,0.76019,medium,6.74,168474,1292652,41.14,0.9567294645232762,0.7293260072062099
C:\Video Compression\Files\Input\With Cars or Without-_2.mp4,640,360,60162,29.970,1803,731493,6355874,13,0.13452,0.76019,slow,12.22,168270,1291086,41.57,0.9591433835920223,0.7439135947893561
C:\Video Compression\Files\Input\With Cars or Without-_2.mp4,640,360,60162,29.970,1803,731493,6355874,13,0.13452,0.76019,slower,43.73,169953,1303999,41.64,0.9601023403547612,0.7485524711751662
