Video Name,Width,Height,Video Length,Frames per Second,Frame Count,Original Bitrate,Original Size,Scene Count,Avg Motion %,Avg PCC,Compression Preset,Compression Duration,Compressed Bitrate,Compressed Size, Average PSNR, Average SSIM, Average VIFp
Hanna.S01E02.1080p.AMZN.WEB-DL.DDP5.1.H.264.1-NTb.mkv,1920,1080,2829.888,23.976,67849,991.637939453125,2957.8391876220703,6,0.14592,0.9214,superfast,1011.35,53.578857421875,151.0738000869751,46.54,0.9841795076553737,0.7232729160560945
Hanna.S01E02.1080p.AMZN.WEB-DL.DDP5.1.H.264.1-NTb.mkv,1920,1080,2829.888,23.976,67849,991.637939453125,2957.8391876220703,6,0.14592,0.9214,veryfast,1306.29,48.2398681640625,136.01980781555176,47.16,0.9851123880886965,0.7498884391368306
Hanna.S01E02.1080p.AMZN.WEB-DL.DDP5.1.H.264.1-NTb.mkv,1920,1080,2829.888,23.976,67849,991.637939453125,2957.8391876220703,6,0.14592,0.9214,faster,1307.22,48.2225341796875,135.9710454940796,47.08,0.9851124843019899,0.7482337425279872
Hanna.S01E02.1080p.AMZN.WEB-DL.DDP5.1.H.264.1-NTb.mkv,1920,1080,2829.888,23.976,67849,991.637939453125,2957.8391876220703,6,0.14592,0.9214,fast,1669.85,51.0848388671875,144.04158306121826,48.15,0.9859529281104911,0.7672602820440025
Hanna.S01E02.1080p.AMZN.WEB-DL.DDP5.1.H.264.1-NTb.mkv,1920,1080,2829.888,23.976,67849,991.637939453125,2957.8391876220703,6,0.14592,0.9214,medium,2553.97,51.8037109375,146.0685806274414,47.99,0.9861029281120686,0.769520242199775
Hanna.S01E02.1080p.AMZN.WEB-DL.DDP5.1.H.264.1-NTb.mkv,1920,1080,2829.888,23.976,67849,991.637939453125,2957.8391876220703,6,0.14592,0.9214,slow,4632.43,51.8507080078125,146.2009506225586,48.54,0.9864030257681071,0.7823879014836497
Hanna.S01E02.1080p.AMZN.WEB-DL.DDP5.1.H.264.1-NTb.mkv,1920,1080,2829.888,23.976,67849,991.637939453125,2957.8391876220703,6,0.14592,0.9214,slower,10270.73,49.5428466796875,139.69352054595947,48.67,0.9865031234499095,0.7882471935947162
Hanna.S01E03.1080p.AMZN.WEB-DL.DDP5.1.H.264.1-NTb.mkv,1920,1080,3244.608,23.976,77792,841.2222900390625,2914.6252031326294,28,0.15969,0.89063,superfast,1159.75,51.489501953125,166.45843887329102,46.48,0.9886160026261596,0.7213637551949162
Hanna.S01E03.1080p.AMZN.WEB-DL.DDP5.1.H.264.1-NTb.mkv,1920,1080,3244.608,23.976,77792,841.2222900390625,2914.6252031326294,28,0.15969,0.89063,veryfast,1504.09,46.0052490234375,148.7287015914917,47.34,0.9894503753211101,0.751174408639206
Hanna.S01E03.1080p.AMZN.WEB-DL.DDP5.1.H.264.1-NTb.mkv,1920,1080,3244.608,23.976,77792,841.2222900390625,2914.6252031326294,28,0.15969,0.89063,faster,1502.63,45.9549560546875,148.56620407104492,47.11,0.9894060462470946,0.7470240995458407
Hanna.S01E03.1080p.AMZN.WEB-DL.DDP5.1.H.264.1-NTb.mkv,1920,1080,3244.608,23.976,77792,841.2222900390625,2914.6252031326294,28,0.15969,0.89063,fast,1928.79,48.887451171875,158.04638862609863,48.24,0.9901248031313397,0.7681728505485708
Hanna.S01E03.1080p.AMZN.WEB-DL.DDP5.1.H.264.1-NTb.mkv,1920,1080,3244.608,23.976,77792,841.2222900390625,2914.6252031326294,28,0.15969,0.89063,medium,2895.91,49.1424560546875,158.8707981109619,47.94,0.9901755843634714,0.7681153786190589
Hanna.S01E03.1080p.AMZN.WEB-DL.DDP5.1.H.264.1-NTb.mkv,1920,1080,3244.608,23.976,77792,841.2222900390625,2914.6252031326294,28,0.15969,0.89063,slow,5315.11,49.3836669921875,159.6506175994873,48.61,0.9905013656254622,0.7827363100621985
Hanna.S01E03.1080p.AMZN.WEB-DL.DDP5.1.H.264.1-NTb.mkv,1920,1080,3244.608,23.976,77792,841.2222900390625,2914.6252031326294,28,0.15969,0.89063,slower,11669.09,46.9986572265625,151.9402723312378,48.72,0.9905513658261333,0.7872360340470428
Hanna.S01E04.1080p.AMZN.WEB-DL.DDP5.1.H.264.1-NTb.mkv,1920,1080,3346.336,23.976,80231,863.9609375,3080.32666683197,8,0.11542999999999999,0.89928,superfast,1123.09,34.4044189453125,114.71174144744873,46.49,0.989054480325992,0.7236304959452444
Hanna.S01E04.1080p.AMZN.WEB-DL.DDP5.1.H.264.1-NTb.mkv,1920,1080,3346.336,23.976,80231,863.9609375,3080.32666683197,8,0.11542999999999999,0.89928,veryfast,1425.37,29.5428466796875,98.5024185180664,47.33,0.9898271464343984,0.7509514563749562
