videoname,averageintensitycomparision
New_Year_Champagne.mp4,0.5575001866646756
New_Year_Champagne_2.mp4,0.7715000288800323
New_Year_Champagne_3.mp4,0.9097033313415207
New_Year_Champagne_4.mp4,0.7965261936470681
New_Year_Champagne_5.mp4,0.9018843943412909
New_Year_Lights.mp4,0.5882294749511554
nyc_new_york_city_taxi_evening_dark_1060.mp4,0.515542002754279
Old_age_couple.mp4,0.9187910115372298
Old_gate.mp4,0.9433414373755495
Ostrich.mp4,0.3426898003650108
Party.mp4,0.22917817532826243
Peaches_2.mp4,0.8957395064598817
Piano_keys.mp4,0.4903706139320776
Pig.mp4,0.13905234962621757
Pigeon.mp4,0.5728464316486095
Pigeon_2.mp4,0.8544353097235933
Valentines_Day_4_burning_candles.mp4,0.5849489576617236
Valentines_Day_5.mp4,0.5560472426526688
Villager.mp4,0.5687932240267309
Vineyard.mp4,0.588505430288329
Vineyard_2.mp4,0.7612319141458244
Watermelon.mp4,0.5498127119969439
Waterscape_2.mp4,0.4422000731528895
Waterscape_5.mp4,0.9083442225126004
Water_3.mp4,0.3549679487179487
Water_house.mp4,0.86886490596143
Water_on_leaf_macro.mp4,0.8748981136469492
Wheat_under_the_snow.mp4,0.7763187549607441
Window.mp4,0.7050149758083096
wind_2.mp4,0.6206624187118145
Winter_puppy.mp4,0.7915523113776136
Woman with bicycle.mp4,0.8545999597049091
