"","Video.Name","Width","Height","Video.Length","Frames.per.Second","Frame.Count","Original.Bitrate","Original.Size","Scene.Count","Avg.Motion","Avg.PCC","Compression.Preset","Compression.Duration","Compressed.Bitrate","Compressed.Size","Average.PSNR","Average.SSIM","Average.VIFp","Normalized.PSNR","Normalized.SSIM","Normalized.VIFp","Normalized.Duration","Normalized.Size","PSNR.By.Duration","SSIM.By.Duration","VIFp.By.Duration","Metric"
"87","bb2.mkv",1280,720,252.925,29.97,7580,1749.949585,432.2324352,24,0.28749,0.80082,"faster",107.54,119.828125,30.19741821,44.75,0.872960808,0.40266079,1.74264705882353,1.30732201710964,1.00518009405167,1.03119122813243,1.10761243581648,1.68993588316262,1.26777845024662,0.974775644544735,3.5504206
"88","bb2.mkv",1280,720,252.925,29.97,7580,1749.949585,432.2324352,24,0.28749,0.80082,"fast",134.01,121.993042,30.74299717,45.1,0.874157223,0.406375524,2,1.51094511486844,1.19665517785443,1.06250073926877,1.27887489347479,1.88235163146938,1.42206500101665,1.12626291317028,3.4645137
"89","bb2.mkv",1280,720,252.925,29.97,7580,1749.949585,432.2324352,24,0.28749,0.80082,"medium",163.79,118.4677734,29.85460472,44.8,0.874482861,0.409703983,1.77941176470588,1.56636686928306,1.36821980831224,1.09772541783471,1,1.62099896367145,1.42692047012336,1.24641352571674,4.294333
"90","bb2.mkv",1280,720,252.925,29.97,7580,1749.949585,432.2324352,24,0.28749,0.80082,"slow",378,120.9338379,30.47605705,45.07,0.875725707,0.417412745,1.97794117647059,1.77789226185766,1.76556611896748,1.35109944052139,1.19507983473791,1.46394937126707,1.31588557328657,1.30676252688414,3.4195184
"91","bb2.mkv",1280,720,252.925,29.97,7580,1749.949585,432.2324352,24,0.28749,0.80082,"slower",926.6,120.2794189,30.31113434,45.07,0.877030731,0.421960906,1.97794117647059,2,2,2,1.14330901747936,0.988970588235294,1,1,2.6143156
"92","bb3.mkv",1280,720,289.608,29.97,8679,398.5480957,112.7174883,4,0.33707,0.9309,"superfast",65.16,61.98706055,17.88597298,43.82,0.982852921,0.699487352,1,1,1,1,1.40242908844679,1,1,1,2.1391456
"93","bb3.mkv",1280,720,289.608,29.97,8679,398.5480957,112.7174883,4,0.33707,0.9309,"veryfast",88.45,58.39001465,16.84808636,44.54,0.984777889,0.715960389,1.54135338345865,1.44272829117607,1.38618443694046,1.03201154559824,1.0039148243742,1.49354277094366,1.39797689020983,1.34318694674769,4.2181931
"94","bb3.mkv",1280,720,289.608,29.97,8679,398.5480957,112.7174883,4,0.33707,0.9309,"faster",88.42,58.35473633,16.83789063,44.49,0.984761904,0.715581612,1.50375939849624,1.43905186032919,1.37730460607072,1.03197031131881,1,1.45717312019811,1.39447021347945,1.33463588144371,4.1862792
"95","bb3.mkv",1280,720,289.608,29.97,8679,398.5480957,112.7174883,4,0.33707,0.9309,"fast",119.39,61.67932129,17.7971735,44.87,0.986005514,0.725316283,1.78947368421053,1.72507289038762,1.60551865299696,1.07453783245138,1.36833301403913,1.66534265259711,1.60540917061259,1.49414809279841,3.4822663
"96","bb3.mkv",1280,720,289.608,29.97,8679,398.5480957,112.7174883,4,0.33707,0.9309,"medium",150.98,65.00622559,18.75716972,44.77,0.986433408,0.731537846,1.71428571428572,1.82348532084074,1.75137340971514,1.11795752869219,1.73693993097363,1.53340862267919,1.63108640001191,1.56658313465981,2.7238007
"97","bb3.mkv",1280,720,289.608,29.97,8679,398.5480957,112.7174883,4,0.33707,0.9309,"slow",320.09,67.3807373,19.44228077,45.11,0.987002561,0.739707798,1.96992481203008,1.95438626834102,1.94290508131587,1.35039516184455,2,1.45877656236512,1.44726989814704,1.43876780383454,2.1724071
"98","bb3.mkv",1280,720,289.608,29.97,8679,398.5480957,112.7174883,4,0.33707,0.9309,"slower",792.71,64.96313477,18.74468327,45.15,0.987200888,0.742143232,2,2,2,2,1.73214554559786,1,1,1,1.7319561
"99","bb4.mkv",1280,720,166.982,29.97,5004,490.7335205,80.02311134,3,0.0745,0.95767,"superfast",28.71,24.45861816,4.069018364,43.84,0.976507932,0.717622564,1,1,1,1,2,1,1,1,1.5
"100","bb4.mkv",1280,720,166.982,29.97,5004,490.7335205,80.02311134,3,0.0745,0.95767,"veryfast",38.81,21.390625,3.558614731,44.54,0.977692594,0.723444253,1.58333333333333,1.3923051806344,1.23154868646772,1.03770204188286,1.00431243766634,1.52580728323561,1.34171961164124,1.18680376135055,4.0369217
"101","bb4.mkv",1280,720,166.982,29.97,5004,490.7335205,80.02311134,3,0.0745,0.95767,"faster",37.94,21.37731934,3.556404114,44.46,0.977705449,0.723558153,1.51666666666667,1.3965621611884,1.23607888301183,1.03445444025533,1,1.46615124615089,1.35004704590344,1.19490896351775,4.0111073
"102","bb4.mkv",1280,720,166.982,29.97,5004,490.7335205,80.02311134,3,0.0745,0.95767,"fast",49.16,22.60705566,3.760978699,44.92,0.978551017,0.729618617,1.9,1.67657511592037,1.47712447623828,1.07633730262421,1.39908095609906,1.76524589026843,1.55766701742355,1.37236205847081,3.3559709
"103","bb4.mkv",1280,720,166.982,29.97,5004,490.7335205,80.02311134,3,0.0745,0.95767,"medium",64.92,22.41271973,3.728658676,44.66,0.978863562,0.734476724,1.68333333333333,1.78007554277746,1.67034817722431,1.13516741946321,1.3360315519906,1.48289433300449,1.56811718893342,1.4714553541487,3.3850001
"104","bb4.mkv",1280,720,166.982,29.97,5004,490.7335205,80.02311134,3,0.0745,0.95767,"slow",121.29,22.73046875,3.781517029,45.04,0.979037035,0.737385456,2,1.83752176507564,1.78603849903412,1.34558960767479,1.43914681458816,1.48633728188199,1.36558855285076,1.32732780399548,2.9039801
"105","bb4.mkv",1280,720,166.982,29.97,5004,490.7335205,80.02311134,3,0.0745,0.95767,"slower",296.6,22.14575195,3.684252739,44.98,0.979527678,0.742764961,1.95,2,2,2,1.2494051326119,0.974999999999999,1,1,2.3811332
"106","bb5.mkv",1280,720,289.443,29.97,8674,358.5378418,101.3439989,2,0.09707,0.94576,"superfast",55.4,31.76049805,9.1590271,43.74,0.975053718,0.59275483,1,1,1,1,1.86575473906391,1,1,1,1.6079284
"107","bb5.mkv",1280,720,289.443,29.97,8674,358.5378418,101.3439989,2,0.09707,0.94576,"veryfast",74.48,28.58691406,8.243812561,44.8,0.9768081,0.602168492,1.73611111111111,1.36053439538353,1.19966669693378,1.03504969046788,1.00370627853999,1.67732151132408,1.31446287836531,1.15904261213922,4.1354997
"108","bb5.mkv",1280,720,289.443,29.97,8674,358.5378418,101.3439989,2,0.09707,0.94576,"faster",74.54,28.57324219,8.239877701,44.75,0.976841297,0.602449043,1.70138888888889,1.36735654718603,1.20561727084343,1.0351599096203,1,1.64360005935022,1.32091335307565,1.16466766114007,4.1291811
"109","bb5.mkv",1280,720,289.443,29.97,8674,358.5378418,101.3439989,2,0.09707,0.94576,"fast",103.25,31.75183105,9.15651226,45.1,0.979074529,0.625537237,1.94444444444445,1.82629704524812,1.69532504175621,1.08789977405074,1.86338598959799,1.78733785117393,1.6787364873218,1.55834671740371,2.6963931
"110","bb5.mkv",1280,720,289.443,29.97,8674,358.5378418,101.3439989,2,0.09707,0.94576,"medium",132.92,31.71911621,9.147094727,44.8,0.979143279,0.628765727,1.73611111111111,1.84042551879755,1.76380231812153,1.14240314491982,1.85451553411609,1.51970092067014,1.61101230067668,1.54394035587615,2.5206872
"111","bb5.mkv",1280,720,289.443,29.97,8674,358.5378418,101.3439989,2,0.09707,0.94576,"slow",252.16,32.25476074,9.301551819,45.18,0.979623788,0.636357202,2,1.93917255438693,1.92481986242102,1.36144534048533,2,1.46902702629768,1.42434844552456,1.41380619932553,2.1535908
"112","bb5.mkv",1280,720,289.443,29.97,8674,358.5378418,101.3439989,2,0.09707,0.94576,"slower",599.77,30.47680664,8.788804054,44.94,0.979919778,0.639901711,1.83333333333333,2,2,2,1.51703846189081,0.916666666666666,1,1,1.9226056
"113","Burgos  Spain- A Virtual Day in the Pedestrian Precinct (Short version 720p).mp4",1280,720,325.023,29.97,9741,305.1757813,103.2941685,4,0.3202,0.94195,"superfast",72.76,78.38342285,25.38457108,57.13,0.977139051,0.719396974,1,1,1.16183750060699,1,1.19029374473917,1,1,1.16183750060699,2.6563506
"114","Burgos  Spain- A Virtual Day in the Pedestrian Precinct (Short version 720p).mp4",1280,720,325.023,29.97,9741,305.1757813,103.2941685,4,0.3202,0.94195,"veryfast",97.92,75.00244141,24.289608,67,0.981036941,0.719567894,2,1.5042555035647,1.16208654169281,1.02668278663315,1.00304564094195,1.94802136165026,1.465160927162,1.13188470365194,4.5312664
"115","Burgos  Spain- A Virtual Day in the Pedestrian Precinct (Short version 720p).mp4",1280,720,325.023,29.97,9741,305.1757813,103.2941685,4,0.3202,0.94195,"faster",98.3,74.94750977,24.27179813,67,0.981036941,0.719567894,2,1.5042555035647,1.16208654169281,1.02708578579534,1,1.94725701364007,1.46458603981152,1.13144058438403,4.5432836
"116","Burgos  Spain- A Virtual Day in the Pedestrian Precinct (Short version 720p).mp4",1280,720,325.023,29.97,9741,305.1757813,103.2941685,4,0.3202,0.94195,"fast",136.81,79.21984863,25.65541744,66.55,0.982367117,0.716311666,1.95440729483283,1.67633541569912,1.15734201468139,1.06792656931055,1.23661080168539,1.83009520597898,1.56971037510693,1.08372808387806,3.6256627
"117","Burgos  Spain- A Virtual Day in the Pedestrian Precinct (Short version 720p).mp4",1280,720,325.023,29.97,9741,305.1757813,103.2941685,4,0.3202,0.94195,"medium",172.48,87.92260742,28.4737978,62.47,0.98355762,1.29463834,1.54103343465046,1.83034635232388,2,1.10575546435048,1.71857808243545,1.39364758695147,1.65529035246416,1.80871817004748,2.8265554
"118","Burgos  Spain- A Virtual Day in the Pedestrian Precinct (Short version 720p).mp4",1280,720,325.023,29.97,9741,305.1757813,103.2941685,4,0.3202,0.94195,"slow",348.87,93.00415039,30.11945724,62.73,0.984197053,1.284715435,1.56737588652482,1.91306741664609,1.98554170936302,1.29282131229253,2,1.21236853973688,1.47976166424243,1.53582068185595,2.1139754
"119","Burgos  Spain- A Virtual Day in the Pedestrian Precinct (Short version 720p).mp4",1280,720,325.023,29.97,9741,305.1757813,103.2941685,4,0.3202,0.94195,"slower",1015.69,92.0489502,29.81013298,65.77,0.984869041,0.608325881,1.87537993920973,2,1,2,1.94710289122856,0.937689969604863,1,0.5,1.2519574
"120","byger-20030708-liten.avi",1024,576,121.48,25,3037,374.2772217,44.47452354,5,0.31566,0.95733,"superfast",24.69,69.58752441,8.422985077,39.21718554,0.954540844,0.551164487,1.00216278939766,1,1.02531188972091,1,1.86626805530418,1.00216278939766,1,1.02531188972091,1.6222078
"121","byger-20030708-liten.avi",1024,576,121.48,25,3037,374.2772217,44.47452354,5,0.31566,0.95733,"veryfast",36.17,61.43835449,7.436594963,39.21497363,0.954645073,0.550275969,1,1.01877096626109,1,1.03696191120126,1,0.964355574875027,0.982457460834705,0.964355574875027,2.9111686
"122","byger-20030708-liten.avi",1024,576,121.48,25,3037,374.2772217,44.47452354,5,0.31566,0.95733,"faster",36.33,61.45629883,7.438759804,39.21973782,0.95468395,0.550486766,1.00465839008841,1.02577246157748,1.00600513486221,1.03747705978943,1.00190120782487,0.968366847834028,0.988718210102566,0.969664943788143,2.9211962
"123","byger-20030708-liten.avi",1024,576,121.48,25,3037,374.2772217,44.47452354,5,0.31566,0.95733,"fast",43.77,61.93444824,7.496641159,39.31919256,0.955238392,0.552932302,1.10190450644012,1.12562386642393,1.07567298350513,1.06143146913938,1.0527338024774,1.03813061745151,1.0604771943841,1.01341727165608,2.9561368
"124","byger-20030708-liten.avi",1024,576,121.48,25,3037,374.2772217,44.47452354,5,0.31566,0.95733,"medium",55.75,69.67419434,8.433477402,39.80843627,0.957944026,0.570733984,1.58028342278947,1.61289098525736,1.58280307161892,1.10000321967868,1.87548263059682,1.4366170884946,1.46626024033684,1.43890767163507,2.3150228
"125","byger-20030708-liten.avi",1024,576,121.48,25,3037,374.2772217,44.47452354,5,0.31566,0.95733,"slow",146.83,70.84558105,8.575261116,40.12744534,0.959197403,0.582091742,1.89220815496888,1.83861604622353,1.90636018354324,1.39325155349496,2,1.35812384362486,1.31965835000246,1.3682813981159,2.0230318
"126","byger-20030708-liten.avi",1024,576,121.48,25,3037,374.2772217,44.47452354,5,0.31566,0.95733,"slower",335.28,69.35705566,8.395075798,40.23768532,0.960093515,0.585378761,2,2,2,2,1.84175755332213,1,1,1,1.6288789
"127","credit-Ralph.Breaks.the.Internet.2018.1080p.BluRay.x264-SPARKS.avi",1920,808,61.248,30,1468,764.5021973,47.17855263,1,0.18853,0.67046,"superfast",13.93,51.03991699,3.110690117,15.61513839,0.640049589,0.033324971,1,1,1,1,1.13052067738651,1,1,1,2.6536445
"128","credit-Ralph.Breaks.the.Internet.2018.1080p.BluRay.x264-SPARKS.avi",1920,808,61.248,30,1468,764.5021973,47.17855263,1,0.18853,0.67046,"veryfast",16.93,48.77587891,2.972705841,15.62420289,0.642167316,0.033996475,1.70739145839153,1.99617050541237,1.64393026224059,1.02040677504932,1,1.67324590559389,1.95624975668737,1.61105384875668,5.2405495
"129","credit-Ralph.Breaks.the.Internet.2018.1080p.BluRay.x264-SPARKS.avi",1920,808,61.248,30,1468,764.5021973,47.17855263,1,0.18853,0.67046,"faster",16.92,48.84777832,2.977091789,15.62478597,0.642175457,0.033994872,1.75289488511767,2,1.64239308567818,1.02033875246582,1.00414871114693,1.71795384707433,1.96013333333333,1.60965471683699,5.2658952
"130","credit-Ralph.Breaks.the.Internet.2018.1080p.BluRay.x264-SPARKS.avi",1920,808,61.248,30,1468,764.5021973,47.17855263,1,0.18853,0.67046,"fast",23.25,51.25268555,3.123655319,15.62393354,0.64216736,0.034217219,1.68637144743475,1.99619120284042,1.85560992730296,1.06339704781988,1.14278458887373,1.58583423838919,1.87718332200838,1.74498314727057,4.5572899
"131","credit-Ralph.Breaks.the.Internet.2018.1080p.BluRay.x264-SPARKS.avi",1920,808,61.248,30,1468,764.5021973,47.17855263,1,0.18853,0.67046,"medium",34.09,66.12207031,4.029889107,15.62660369,0.642061385,0.034240283,1.89474932846784,1.94634097695623,1.87772685820481,1.13713352833141,2,1.66625051610969,1.71162042844012,1.65128088427762,2.5145759
"132","credit-Ralph.Breaks.the.Internet.2018.1080p.BluRay.x264-SPARKS.avi",1920,808,61.248,30,1468,764.5021973,47.17855263,1,0.18853,0.67046,"slow",56.08,62.33044434,3.798804283,15.62782477,0.642076583,0.034367792,1.99004212586573,1.95349005676741,2,1.28671518944289,1.78141460290576,1.54660653903321,1.51819926646954,1.55434552759569,2.5929682
"133","credit-Ralph.Breaks.the.Internet.2018.1080p.BluRay.x264-SPARKS.avi",1920,808,61.248,30,1468,764.5021973,47.17855263,1,0.18853,0.67046,"slower",160.94,59.28344727,3.613103867,15.62795237,0.642022195,0.034361842,2,1.927906154098,1.99429432280324,2,1.6057587616034,1,0.963953077049002,0.997147161401619,1.8440505
"134","credit-Robin.Hood.2018.1080p.WEB-DL.DD5.1.H264-FGT.avi",1920,798,60.024,30,1438,1265.165161,75.48967361,1,0.08508,0.33618,"superfast",13.11,120.2418213,7.178523064,14.58556316,0.807629649,0.105939259,1,1,1,1,1.30472082444019,1,1,1,2.2993425
"135","credit-Robin.Hood.2018.1080p.WEB-DL.DD5.1.H264-FGT.avi",1920,798,60.024,30,1438,1265.165161,75.48967361,1,0.08508,0.33618,"veryfast",15.59,88.53015137,5.285315514,14.608066,0.808881288,0.106171931,1.98932629666728,1.82273709977779,1.43402396279667,1.01518956330006,1.0263139700703,1.95956141452106,1.795464773941,1.41256767665648,5.0351004
"136","credit-Robin.Hood.2018.1080p.WEB-DL.DD5.1.H264-FGT.avi",1920,798,60.024,30,1438,1265.165161,75.48967361,1,0.08508,0.33618,"faster",15.6,88.61682129,5.290488243,14.60815435,0.808871864,0.106170966,1.99321056097832,1.81654244266952,1.43222386169256,1.01525081153917,1.02707464906157,1.96326911372424,1.78925485409419,1.41070939851921,5.0271257
"137","credit-Robin.Hood.2018.1080p.WEB-DL.DD5.1.H264-FGT.avi",1920,798,60.024,30,1438,1265.165161,75.48967361,1,0.08508,0.33618,"fast",19.92,85.53283691,5.106376648,14.60618255,0.80915096,0.1062746,1.90652134344986,2,1.62554166254726,1.04171005083604,1,1.83018426472871,1.91992003762935,1.56045500496291,5.3105593
"138","credit-Robin.Hood.2018.1080p.WEB-DL.DD5.1.H264-FGT.avi",1920,798,60.024,30,1438,1265.165161,75.48967361,1,0.08508,0.33618,"medium",30.34,178.5413818,10.65905285,14.60538912,0.808985817,0.106319624,1.87163858360423,1.89144691650824,1.70952897043544,1.10553071599192,1.81655237152069,1.69297746008345,1.71089494769142,1.54634235458723,2.7250603
"139","credit-Robin.Hood.2018.1080p.WEB-DL.DD5.1.H264-FGT.avi",1920,798,60.024,30,1438,1265.165161,75.48967361,1,0.08508,0.33618,"slow",50.58,199.4368896,11.9065237,14.60770759,0.809103378,0.106431076,1.97356897723609,1.96872302901906,1.91743038831818,1.22949715195688,2,1.60518385430575,1.60124244768328,1.55952405848714,2.3829752
"140","credit-Robin.Hood.2018.1080p.WEB-DL.DD5.1.H264-FGT.avi",1920,798,60.024,30,1438,1265.165161,75.48967361,1,0.08508,0.33618,"slower",176.38,198.8581543,11.87197495,14.60830878,0.809028826,0.10647534,2,1.9197179274981,2,2,1.99491941133981,1,0.959858963749048,1,1.4836985
"141","fight1-Robin.Hood.2018.1080p.WEB-DL.DD5.1.H264-FGT.avi",1920,798,58.68,30,1406,2130.918457,123.325243,14,0.19698,0.46947,"superfast",39.8,150.8930664,8.808013916,17.08946156,0.766809474,0.128054738,1.13692688176404,1.07600979539056,1,1,2,1.13692688176404,1.07600979539056,1,1.6064683
"142","fight1-Robin.Hood.2018.1080p.WEB-DL.DD5.1.H264-FGT.avi",1920,798,58.68,30,1406,2130.918457,123.325243,14,0.19698,0.46947,"veryfast",47.48,143.0882568,8.352427483,17.08908846,0.766965972,0.128177473,1.06852577370625,1.24027887262747,1.19728096725296,1.02373153698783,1.51102633776864,1.04375584330461,1.21152746380833,1.16952631036041,2.2665453
"143","fight1-Robin.Hood.2018.1080p.WEB-DL.DD5.1.H264-FGT.avi",1920,798,58.68,30,1406,2130.918457,123.325243,14,0.19698,0.46947,"faster",47.5,143.1140137,8.35392952,17.08919801,0.766979766,0.128177014,1.08860977635379,1.25475782859744,1.19654318288855,1.0237933378654,1.51263845015719,1.06331008035619,1.22559679008422,1.16873507438849,2.285835
"144","fight1-Robin.Hood.2018.1080p.WEB-DL.DD5.1.H264-FGT.avi",1920,798,58.68,30,1406,2130.918457,123.325243,14,0.19698,0.46947,"fast",56.23,144.3251953,8.424631119,17.08871468,0.767015724,0.128124436,1,1.29250136192875,1.11203070726036,1.05076942092578,1.58852135027122,0.951683575944714,1.23005231803376,1.05830136004587,2.0396561
"145","fight1-Robin.Hood.2018.1080p.WEB-DL.DD5.1.H264-FGT.avi",1920,798,58.68,30,1406,2130.918457,123.325243,14,0.19698,0.46947,"medium",73.74,141.8182373,8.27829361,17.09416927,0.767542293,0.128498674,2,1.84521771441588,1.71357089239762,1.10487608924047,1.43145963263762,1.81015773576463,1.67006755995992,1.55091680332732,3.5146937
"146","fight1-Robin.Hood.2018.1080p.WEB-DL.DD5.1.H264-FGT.avi",1920,798,58.68,30,1406,2130.918457,123.325243,14,0.19698,0.46947,"slow",180.53,143.085083,8.35223484,17.08965788,0.76673706,0.128676871,1.17291858783188,1,2,1.43486187503863,1.51081957710504,0.817443552049433,0.696931194142349,1.3938623882847,1.9249401
"147","fight1-Robin.Hood.2018.1080p.WEB-DL.DD5.1.H264-FGT.avi",1920,798,58.68,30,1406,2130.918457,123.325243,14,0.19698,0.46947,"slower",363.42,134.9315186,7.876294136,17.09319586,0.767689753,0.128672381,1.82154295739976,2,1.99278289368994,2,1,0.91077147869988,1,0.99639144684497,2.9071629
"148","fight2-FRobin.Hood.2018.1080p.WEB-DL.DD5.1.H264-FGT.avi",1920,798,52.8,30,1264,2116.720703,110.1729431,10,0.24131,0.46774,"superfast",38.39,202.5357666,10.6284523,16.3508203,0.745284029,0.132687336,1.19052102745876,1.11843856515342,1,1,2,1.19052102745876,1.11843856515342,1,1.6544798
"149","fight2-FRobin.Hood.2018.1080p.WEB-DL.DD5.1.H264-FGT.avi",1920,798,52.8,30,1264,2116.720703,110.1729431,10,0.24131,0.46774,"veryfast",44.86,193.9841309,10.17968082,16.35083756,0.745564008,0.132826913,1.19333272516377,1.36937359230573,1.22953798690299,1.01983688987,1.59984540139549,1.17012116056704,1.34273784946168,1.20562219225049,2.3242753
"150","fight2-FRobin.Hood.2018.1080p.WEB-DL.DD5.1.H264-FGT.avi",1920,798,52.8,30,1264,2116.720703,110.1729431,10,0.24131,0.46774,"faster",44.7,193.7835693,10.16916275,16.35092106,0.745573958,0.132832085,1.20693508659926,1.37829141657175,1.23804347468581,1.01934633308806,1.59046678830059,1.18402847729183,1.35213260874377,1.21454645442754,2.3582432
"151","fight2-FRobin.Hood.2018.1080p.WEB-DL.DD5.1.H264-FGT.avi",1920,798,52.8,30,1264,2116.720703,110.1729431,10,0.24131,0.46774,"fast",52.47,195.4438477,10.25628757,16.35022686,0.74560383,0.132787116,1.09384814877562,1.40506460717203,1.16409079098408,1.04316899681138,1.66815309175194,1.04858191924717,1.34691944590651,1.11591774155704,2.1049741
"152","fight2-FRobin.Hood.2018.1080p.WEB-DL.DD5.1.H264-FGT.avi",1920,798,52.8,30,1264,2116.720703,110.1729431,10,0.24131,0.46774,"medium",69.58,192.5786133,10.10593224,16.3557894,0.746173515,0.133098354,2,1.91565261892744,1.67592973269877,1.09562791268089,1.53408624614,1.82543724639709,1.74845182087414,1.52965227820633,3.326763
"153","fight2-FRobin.Hood.2018.1080p.WEB-DL.DD5.1.H264-FGT.avi",1920,798,52.8,30,1264,2116.720703,110.1729431,10,0.24131,0.46774,"slow",172.97,194.7729492,10.22108459,16.34965076,0.745151882,0.133295414,1,1,2,1.4126195732156,1.63676376564863,0.707904675087902,0.707904675087902,1.4158093501758,1.7300106
"154","fight2-FRobin.Hood.2018.1080p.WEB-DL.DD5.1.H264-FGT.avi",1920,798,52.8,30,1264,2116.720703,110.1729431,10,0.24131,0.46774,"slower",364.55,181.1646729,9.506957054,16.35268974,0.746267625,0.133254318,1.4950575371743,2,1.93241656498017,2,1,0.74752876858715,1,0.966208282490084,2.7137371
"155","fight3-Robin.Hood.2018.1080p.WEB-DL.DD5.1.H264-FGT.avi",1920,798,58.128,30,1394,1834.600098,105.4683132,3,0.39492,0.60618,"superfast",33.19,137.2452393,7.942980766,16.92015192,0.747377324,0.121052518,1.57915766185975,1,1,1,2,1.57915766185975,1,1,1.7895788
"156","fight3-Robin.Hood.2018.1080p.WEB-DL.DD5.1.H264-FGT.avi",1920,798,58.128,30,1394,1834.600098,105.4683132,3,0.39492,0.60618,"veryfast",39.82,129.1832275,7.476394653,16.91868068,0.748252366,0.121256725,1,2,1.36438012001648,1.02351313969571,1.18194616930922,0.977027027027027,1.95405405405405,1.33303625239448,3.6077086
"157","fight3-Robin.Hood.2018.1080p.WEB-DL.DD5.1.H264-FGT.avi",1920,798,58.128,30,1394,1834.600098,105.4683132,3,0.39492,0.60618,"faster",39.75,129.0269775,7.467352867,16.91890071,0.748237369,0.121243919,1.08661541307871,1.9828613940817,1.34152952323514,1.02326488633543,1.16609343073106,1.06191019313694,1.93777918167683,1.31102859205841,3.6967175
"158","fight3-Robin.Hood.2018.1080p.WEB-DL.DD5.1.H264-FGT.avi",1920,798,58.128,30,1394,1834.600098,105.4683132,3,0.39492,0.60618,"fast",48.73,132.3782959,7.66131115,16.91885942,0.748202659,0.12115946,1.07036149131377,1.94319472665317,1.19082371708513,1.05511224598362,1.50615566572166,1.01445272328911,1.84169479034115,1.12862278076869,2.6456563
"159","fight3-Robin.Hood.2018.1080p.WEB-DL.DD5.1.H264-FGT.avi",1920,798,58.128,30,1394,1834.600098,105.4683132,3,0.39492,0.60618,"medium",62.19,132.835083,7.687747955,16.92122099,0.748165619,0.12152099,2,1.90086532989274,1.83592572039333,1.10284782069014,1.55250665860146,1.81348683152716,1.7235971221335,1.66471355879766,3.3505798
"160","fight3-Robin.Hood.2018.1080p.WEB-DL.DD5.1.H264-FGT.avi",1920,798,58.128,30,1394,1834.600098,105.4683132,3,0.39492,0.60618,"slow",145.95,134.1920166,7.766273499,16.91884164,0.747536757,0.121612941,1.06336234554009,1.18220039723806,2,1.39990069865589,1.69018354243164,0.759598410488031,0.844488754361757,1.42867276366124,1.7943376
"161","fight3-Robin.Hood.2018.1080p.WEB-DL.DD5.1.H264-FGT.avi",1920,798,58.128,30,1394,1834.600098,105.4683132,3,0.39492,0.60618,"slower",315.16,127.3901367,7.372619629,16.92095871,0.748249766,0.121581152,1.89675275852241,1.99702871405034,1.94327677486469,2,1,0.948376379261207,0.998514357025169,0.971638387432347,2.9185291
"162","Forest_Slice.mov",1920,1080,10,25,250,4367.943115,42.79103088,1,0.18416,0.95512,"superfast",4.16,115.5512695,1.151342392,39.77700494,0.964487386,0.700837016,1,1,1,1,1.43679787546703,1,1,1,2.0879764
"163","Forest_Slice.mov",1920,1080,10,25,250,4367.943115,42.79103088,1,0.18416,0.95512,"veryfast",5.03,108.8250732,1.084322929,40.16927163,0.971046869,0.718887598,1.32069019141639,1.69021833031866,1.42630310694566,1.02027972027972,1.00062686905606,1.29443932400647,1.65662248962007,1.39795301092001,4.3462903
"164","Forest_Slice.mov",1920,1080,10,25,250,4367.943115,42.79103088,1,0.18416,0.95512,"faster",5.14,108.8154297,1.084226608,40.17506241,0.971082554,0.719036996,1.32542433375881,1.69397326666309,1.42983146030133,1.02284382284382,1,1.29582278756274,1.65614068231191,1.39789812322076,4.3498616
"165","Forest_Slice.mov",1920,1080,10,25,250,4367.943115,42.79103088,1,0.18416,0.95512,"fast",7.14,113.0209961,1.126131058,40.36405647,0.971671155,0.72414439,1.47993284244192,1.75590851360921,1.55045349512522,1.06946386946387,1.27271937600571,1.38380817220485,1.64185865810452,1.44974836401203,3.5164195
"166","Forest_Slice.mov",1920,1080,10,25,250,4367.943115,42.79103088,1,0.18416,0.95512,"medium",10.47,116.9493408,1.165271759,40.59745552,0.972662363,0.730922131,1.67074380837151,1.86020788152563,1.71052434748738,1.14708624708625,1.52745192954468,1.45651106236817,1.62168092089919,1.49119070325561,2.9915067
"167","Forest_Slice.mov",1920,1080,10,25,250,4367.943115,42.79103088,1,0.18416,0.95512,"slow",19.47,124.2365723,1.237880707,40.94170042,0.973783347,0.740746386,1.95217469630929,1.9781628643793,1.94254514492905,1.35687645687646,2,1.43872692787611,1.45787986397306,1.43163007588827,2.1641184
"168","Forest_Slice.mov",1920,1080,10,25,250,4367.943115,42.79103088,1,0.18416,0.95512,"slower",47.06,119.005127,1.18575573,41.0002001,0.973990876,0.743179147,2,2,2,2,1.66076416223689,1,1,1,1.8063974
"169","FroggerHighway.mp4",1920,1080,51.833,24,1243,5493.125,274.4662342,1,0.09169,0.8476,"superfast",17.25,28.43591309,1.468914032,44.58412452,0.985058932,0.587035562,1,1,1,1,2,1,1,1,1.5
"170","FroggerHighway.mp4",1920,1080,51.833,24,1243,5493.125,274.4662342,1,0.09169,0.8476,"veryfast",22.09,24.28442383,1.25445652,44.77310201,0.98579779,0.593498068,1.25597160094307,1.47818995879916,1.26708148256887,1.03332185886403,1.09288751010552,1.21546988498222,1.43052229672581,1.22622150271922,3.5431036
