Video.Name,Width,Height,Video Length,Frames per Second,Frame Count,Original Bitrate,Original Size,Scene Count,Avg Motion %,Avg PCC,Compression Preset,Compression Duration,Compressed Bitrate,Compressed Size, Average PSNR, Average SSIM, Average VIFp
160416_30_Smartphone2.mov,1920,1080,11.4,25,285,744.5205078,8.478028297,1,0.2605,0.97,slower,35.52,28.43896484,0.323034286,44.95816909,0.984049685,0.731319185
161212_068_Vietnam_1080p96fps.mp4,1920,1080,32.48,25,812,5331.632935,170.3689117,1,0.2236,0.94,superfast,14.12,162.0141602,5.243226051,40.84536715,0.973051863,0.526901736
161212_068_Vietnam_1080p96fps.mp4,1920,1080,32.48,25,812,5331.632935,170.3689117,1,0.2236,0.94,veryfast,19.36,147.1971436,4.763707161,40.69304923,0.973023427,0.52186978
161212_068_Vietnam_1080p96fps.mp4,1920,1080,32.48,25,812,5331.632935,170.3689117,1,0.2236,0.94,faster,19.47,146.9918213,4.757061005,40.69303204,0.973037535,0.521797117
161212_068_Vietnam_1080p96fps.mp4,1920,1080,32.48,25,812,5331.632935,170.3689117,1,0.2236,0.94,fast,24.41,152.335083,4.929985046,41.01470508,0.97435041,0.534224246
161212_068_Vietnam_1080p96fps.mp4,1920,1080,32.48,25,812,5331.632935,170.3689117,1,0.2236,0.94,medium,37.11,154.8243408,5.010545731,41.5529815,0.97614533,0.553146732
161212_068_Vietnam_1080p96fps.mp4,1920,1080,32.48,25,812,5331.632935,170.3689117,1,0.2236,0.94,slow,78.44,160.5129395,5.194643021,42.02663309,0.977307188,0.570626873
161212_068_Vietnam_1080p96fps.mp4,1920,1080,32.48,25,812,5331.632935,170.3689117,1,0.2236,0.94,slower,181.79,155.397583,5.029092789,42.12672536,0.977666344,0.573802383
171124_B1_HD_001.mp4,1920,1080,19.2,25,480,3680.15271,69.75031185,1,0.2745,0.8,superfast,12.14,338.6887207,6.479351044,38.61975867,0.959620108,0.630305495
171124_B1_HD_001.mp4,1920,1080,19.2,25,480,3680.15271,69.75031185,1,0.2745,0.8,veryfast,15.69,320.9060059,6.139155388,38.48625103,0.960262449,0.629583821
171124_B1_HD_001.mp4,1920,1080,19.2,25,480,3680.15271,69.75031185,1,0.2745,0.8,faster,15.85,320.5712891,6.132752419,38.49209472,0.960309385,0.629809202
171124_B1_HD_001.mp4,1920,1080,19.2,25,480,3680.15271,69.75031185,1,0.2745,0.8,fast,19.59,328.6102295,6.2865448,38.85621611,0.962860133,0.645014728
171124_B1_HD_001.mp4,1920,1080,19.2,25,480,3680.15271,69.75031185,1,0.2745,0.8,medium,27.39,345.1856689,6.603644371,39.35000762,0.965760657,0.662173383
171124_B1_HD_001.mp4,1920,1080,19.2,25,480,3680.15271,69.75031185,1,0.2745,0.8,slow,64.19,366.0167236,7.002157211,40.04230284,0.969031002,0.683703397
171124_B1_HD_001.mp4,1920,1080,19.2,25,480,3680.15271,69.75031185,1,0.2745,0.8,slower,146.82,360.7255859,6.900934219,40.14294872,0.969691486,0.687875561
180301_03_B_CausewayBay_02.mp4,1920,1080,15.52,25,388,3885.625366,58.90541935,1,0.3227,0.9,superfast,7.05,101.5126953,1.56979084,41.90761842,0.972746748,0.678978568
180301_03_B_CausewayBay_02.mp4,1920,1080,15.52,25,388,3885.625366,58.90541935,1,0.3227,0.9,veryfast,9.71,94.24035645,1.457331657,41.97715407,0.974268126,0.682685925
180301_03_B_CausewayBay_02.mp4,1920,1080,15.52,25,388,3885.625366,58.90541935,1,0.3227,0.9,faster,9.69,94.27197266,1.457818985,41.97821068,0.974286306,0.682722663
