,Video.Name,Width,Height,Video.Length,Frames.per.Second,Frame.Count,Original.Bitrate,Original.Size,Scene.Count,Avg.Motion..,Avg.PCC,Compression.Preset,Compression.Duration,Compressed.Bitrate,Compressed.Size,Average.PSNR,Average.SSIM,Average.VIFp,Normalized.PSNR,Normalized.SSIM,Normalized.VIFp,Normalized.Duration,PSNR.By.Duration,Normalized.Size,SSIM.By.Duration,VIFp.By.Duration,Metric
323,Colors.mp4,1920,1080,46.333,24,1112,1315.787842,59.54964638,1,0.18365,0.98516,superfast,13.81,35.00964355,1.616282463,53.27,0.994619971,0.466822406,1,1,1,1,1,2,1,1,1.5
324,Colors.mp4,1920,1080,46.333,24,1112,1315.787842,59.54964638,1,0.18365,0.98516,veryfast,19.25,28.45947266,1.313881874,53.54,0.994887605,0.483807078,1.225,1.302299602,1.269501919,1.039865162,1.17803735,1.480367736,1.252373529,1.220833205,2.466444
325,Colors.mp4,1920,1080,46.333,24,1112,1315.787842,59.54964638,1,0.18365,0.98516,faster,19.24,28.54882813,1.318007469,53.5,0.994829324,0.480641465,1.191666667,1.236469689,1.219271995,1.03979188,1.146062678,1.487456982,1.189151129,1.172611575,2.3582701
326,Colors.mp4,1920,1080,46.333,24,1112,1315.787842,59.54964638,1,0.18365,0.98516,fast,22.41,27.2154541,1.256451607,53.84,0.99534192,0.497889561,1.475,1.815460276,1.492953757,1.063022131,1.387553426,1.381682016,1.707829238,1.40444278,3.2567735
327,Colors.mp4,1920,1080,46.333,24,1112,1315.787842,59.54964638,1,0.18365,0.98516,medium,36.79,24.38232422,1.125653267,53.86,0.995280004,0.521824897,1.491666667,1.745524535,1.872744369,1.168400997,1.276673566,1.156923732,1.493943038,1.602826748,3.7802348
328,Colors.mp4,1920,1080,46.333,24,1112,1315.787842,59.54964638,1,0.18365,0.98516,slow,72.04,23.39746094,1.080184937,54.25,0.995453416,0.521602658,1.816666667,1.941397924,1.869218023,1.426718452,1.273318267,1.078792895,1.360743545,1.310151992,3.6561362
329,Colors.mp4,1920,1080,46.333,24,1112,1315.787842,59.54964638,1,0.18365,0.98516,slower,150.27,22.4041748,1.034331322,54.47,0.995505298,0.529844859,2,2,2,2,1,1,1,1,3
330,Colors_2.mp4,1920,1080,50.708,24,1217,999.5292969,49.51109314,1,0.19146,0.70041,superfast,18.08,80.26000977,4.05521965,48.12,0.992502473,0.603000626,1.098591549,1,1,1,1.098591549,2,1,1,1.5492958
331,Colors_2.mp4,1920,1080,50.708,24,1217,999.5292969,49.51109314,1,0.19146,0.70041,veryfast,25.46,70.55297852,3.564757347,48.03,0.992710405,0.616268692,1.035211268,1.148759491,1.337286936,1.031857032,1.003250679,1.635485979,1.113293272,1.296000216,2.0865628
332,Colors_2.mp4,1920,1080,50.708,24,1217,999.5292969,49.51109314,1,0.19146,0.70041,faster,25.4,70.40002441,3.55702877,47.98,0.992629795,0.616235665,1,1.091089183,1.336447358,1.031598032,0.969369822,1.629742062,1.057668926,1.295511737,2.0386971
333,Colors_2.mp4,1920,1080,50.708,24,1217,999.5292969,49.51109314,1,0.19146,0.70041,fast,28.81,68.45117188,3.45855999,48.04,0.992909153,0.616571314,1.042253521,1.29094853,1.344979877,1.04631788,0.99611556,1.556559576,1.233801463,1.285440977,2.2584153
334,Colors_2.mp4,1920,1080,50.708,24,1217,999.5292969,49.51109314,1,0.19146,0.70041,medium,58.53,58.60583496,2.961118698,48.96,0.99363996,0.62730353,1.690140845,1.813785214,1.617803079,1.174609341,1.438896138,1.186858735,1.544160386,1.377311607,3.6738729
335,Colors_2.mp4,1920,1080,50.708,24,1217,999.5292969,49.51109314,1,0.19146,0.70041,slow,121.21,57.67907715,2.914293289,49.29,0.993900246,0.642338248,1.922535211,2,2,1.445178279,1.330310066,1.152057859,1.383912303,1.383912303,3.5572299
336,Colors_2.mp4,1920,1080,50.708,24,1217,999.5292969,49.51109314,1,0.19146,0.70041,slower,249.74,53.62976074,2.709695816,49.4,0.99383795,0.641743208,2,1.955431962,1.984873514,2,1,1,0.977715981,0.992436757,2.9701527
337,Colors_3.mp4,1920,1080,60.875,24,1461,1243.328613,73.93148899,1,0.10074,0.88787,superfast,18.93,49.47680664,3.001033783,53.81,0.996361745,0.609314213,1,1.046289247,1,1,1,2,1.046289247,1,1.5231446
338,Colors_3.mp4,1920,1080,60.875,24,1461,1243.328613,73.93148899,1,0.10074,0.88787,veryfast,25.46,45.3996582,2.753727913,53.88,0.996329704,0.619802621,1.069306931,1,1.241413857,1.031657536,1.036494082,1.705838113,0.96931391,1.203319719,1.8812616
339,Colors_3.mp4,1920,1080,60.875,24,1461,1243.328613,73.93148899,1,0.10074,0.88787,faster,25.57,45.31115723,2.748366356,53.98,0.996378923,0.620933628,1.168316832,1.071106096,1.267446479,1.032190818,1.131880667,1.699460724,1.037701632,1.227918769,1.9991642
340,Colors_3.mp4,1920,1080,60.875,24,1461,1243.328613,73.93148899,1,0.10074,0.88787,fast,28.64,44.52539063,2.70070076,54.39,0.996623573,0.62562941,1.574257426,1.424549005,1.375530265,1.047074223,1.503482171,1.642764125,1.360504321,1.313689359,2.5430771
341,Colors_3.mp4,1920,1080,60.875,24,1461,1243.328613,73.93148899,1,0.10074,0.88787,medium,53.49,37.96411133,2.302724838,54.45,0.996819978,0.622908504,1.633663366,1.708292942,1.312902608,1.167547389,1.399226602,1.169385356,1.463146556,1.124496205,3.4093717
342,Colors_3.mp4,1920,1080,60.875,24,1461,1243.328613,73.93148899,1,0.10074,0.88787,slow,105,38.04284668,2.307499886,54.81,0.996975,0.652759971,1.99009901,1.932251358,2,1.417268628,1.404179116,1.175065113,1.363362823,1.411165082,3.5561493
343,Colors_3.mp4,1920,1080,60.875,24,1461,1243.328613,73.93148899,1,0.10074,0.88787,slower,225.2,35.61633301,2.160320282,54.82,0.997021895,0.646009082,2,2,1.844613391,2,1,1,1,0.922306696,2.9223067
344,Colors_4.mp4,1920,1080,48.417,24,1162,1068.893188,50.55359554,1,0.1221,0.86692,superfast,14,41.08251953,1.981912613,56.49,0.995518582,0.307199154,1,1,1,1,1,2,1,1,1.5
345,Colors_4.mp4,1920,1080,48.417,24,1162,1068.893188,50.55359554,1,0.1221,0.86692,veryfast,19.3,33.36633301,1.609666824,56.98,0.995850176,0.309244663,1.411764706,1.378755931,1.064212483,1.037471719,1.360774158,1.435622491,1.328957604,1.025774932,2.5880806
346,Colors_4.mp4,1920,1080,48.417,24,1162,1068.893188,50.55359554,1,0.1221,0.86692,faster,19.28,33.29833984,1.606387138,57,0.995856431,0.309697265,1.428571429,1.385900567,1.078420535,1.037330317,1.377161552,1.430650021,1.336026282,1.039611508,2.6231428
347,Colors_4.mp4,1920,1080,48.417,24,1162,1068.893188,50.55359554,1,0.1221,0.86692,fast,21.93,32.04455566,1.54590416,56.92,0.995973688,0.312536227,1.361344538,1.519834788,1.167541042,1.056066176,1.289071242,1.338949232,1.439147302,1.105556705,2.8632716
348,Colors_4.mp4,1920,1080,48.417,24,1162,1068.893188,50.55359554,1,0.1221,0.86692,medium,37.99,30.21289063,1.457536697,57.27,0.99624639,0.321643528,1.655462185,1.831322631,1.453436831,1.169612557,1.415393649,1.204971602,1.565751514,1.242665208,3.5053194
349,Colors_4.mp4,1920,1080,48.417,24,1162,1068.893188,50.55359554,1,0.1221,0.86692,slow,74.09,29.38879395,1.417778015,57.48,0.996342827,0.338963929,1.831932773,1.941475667,1.997157712,1.424844457,1.285707197,1.144691791,1.362587795,1.40166718,3.5380372
350,Colors_4.mp4,1920,1080,48.417,24,1162,1068.893188,50.55359554,1,0.1221,0.86692,slower,155.44,27.41052246,1.322343826,57.68,0.996394064,0.339054471,2,2,2,2,1,1,1,1,3
351,Colors_5_moving_camera.mp4,1920,1080,29.596,29.97,887,1174.448486,33.95577621,1,0.13635,0.73624,superfast,10.9,34.95654297,1.03083992,51.23,0.994358224,0.456527516,1,1,1.061877683,1,1,2,1,1.061877683,1.5309388
352,Colors_5_moving_camera.mp4,1920,1080,29.596,29.97,887,1174.448486,33.95577621,1,0.13635,0.73624,veryfast,15.19,32.46533203,0.95737648,51.52,0.994745955,0.457128362,1.271028037,1.356750764,1.084385995,1.038879826,1.223460121,1.743199274,1.305974695,1.043803111,2.0498161
353,Colors_5_moving_camera.mp4,1920,1080,29.596,29.97,887,1174.448486,33.95577621,1,0.13635,0.73624,faster,15.19,32.45043945,0.95693779,51.5,0.994693915,0.454875728,1.252336449,1.308868831,1,1.038879826,1.20546806,1.741665778,1.259884732,0.962575242,1.9681893
354,Colors_5_moving_camera.mp4,1920,1080,29.596,29.97,887,1174.448486,33.95577621,1,0.13635,0.73624,fast,17.61,31.6171875,0.932365417,51.73,0.995246495,0.461415987,1.46728972,1.817296934,1.245004852,1.060812036,1.383175973,1.655769947,1.713118699,1.173633792,2.5788175
355,Colors_5_moving_camera.mp4,1920,1080,29.596,29.97,887,1174.448486,33.95577621,1,0.13635,0.73624,medium,30.91,27.92297363,0.823423386,51.84,0.995112555,0.466744416,1.570093458,1.694058923,1.444613302,1.181348559,1.329068755,1.274949329,1.434004308,1.22285103,3.1263392
356,Colors_5_moving_camera.mp4,1920,1080,29.596,29.97,887,1174.448486,33.95577621,1,0.13635,0.73624,slow,56.87,28.25585938,0.833242416,52.1,0.995328907,0.477254204,1.813084112,1.893124103,1.838320808,1.416621352,1.279865018,1.309272987,1.336365642,1.297679726,2.9893769
357,Colors_5_moving_camera.mp4,1920,1080,29.596,29.97,887,1174.448486,33.95577621,1,0.13635,0.73624,slower,121.24,25.25561523,0.744768143,52.3,0.995445064,0.481570134,2,2,2,2,1,1,1,1,3
358,Curtains.mp4,1920,1080,40.841,29.97,1224,1568.840576,62.58658218,1,0.18877,0.97422,superfast,28.17,434.4960938,17.68077183,35.74,0.955070435,0.649241034,1,1,1,1,1,1.145077794,1,1,2.6199093
359,Curtains.mp4,1920,1080,40.841,29.97,1224,1568.840576,62.58658218,1,0.18877,0.97422,veryfast,34.08,422.9454346,17.21074677,35.94,0.958889165,0.659014095,1.152671756,1.355778431,1.231519475,1.01770044,1.132623816,1.003386627,1.332197941,1.21010017,3.6625183
360,Curtains.mp4,1920,1080,40.841,29.97,1224,1568.840576,62.58658218,1,0.18877,0.97422,faster,34.19,422.6693115,17.19951248,35.95,0.958967267,0.659110667,1.160305344,1.363054936,1.233807223,1.01802989,1.139755674,1,1.338914455,1.211955793,3.6906259
361,Curtains.mp4,1920,1080,40.841,29.97,1224,1568.840576,62.58658218,1,0.18877,0.97422,fast,44.13,431.5738525,17.56186008,36.05,0.959829573,0.662794591,1.236641221,1.443393131,1.321077747,1.047800174,1.180226204,1.109231313,1.377546184,1.260810773,3.442549
362,Curtains.mp4,1920,1080,40.841,29.97,1224,1568.840576,62.58658218,1,0.18877,0.97422,medium,60.32,476.2166748,19.3784914,36.36,0.961461607,0.670598429,1.473282443,1.595444335,1.505947204,1.096289197,1.343881201,1.656862991,1.455313379,1.373676953,2.5185375
363,Curtains.mp4,1920,1080,40.841,29.97,1224,1568.840576,62.58658218,1,0.18877,0.97422,slow,130.65,504.1890869,20.51676273,36.88,0.964366189,0.6868559,1.870229008,1.866054624,1.891079473,1.306927431,1.43101213,2,1.427818086,1.446965935,2.1528981
364,Curtains.mp4,1920,1080,40.841,29.97,1224,1568.840576,62.58658218,1,0.18877,0.97422,slower,362.06,504.0776367,20.51222134,37.05,0.965803885,0.691453729,2,2,2,2,1,1.998630978,1,1,1.5010275
365,dance_culture_drum_989.mp4,1920,1080,30.325,23.843,723,2314.517944,69.47901249,1,0.46547,0.86831,superfast,24.47,614.487915,18.5658617,16.4,0.558822015,0.087960551,1.5,1,1,1,1.5,1.623597409,1,1,2.1557068
366,dance_culture_drum_989.mp4,1920,1080,30.325,23.843,723,2314.517944,69.47901249,1,0.46547,0.86831,veryfast,30.08,581.2359619,17.56120205,16.41,0.563845684,0.090203783,2,2,1.696027746,1.016541353,1.967455621,1.020320872,1.967455621,1.668429662,5.4917439
367,dance_culture_drum_989.mp4,1920,1080,30.325,23.843,723,2314.517944,69.47901249,1,0.46547,0.86831,faster,30.21,580.1158447,17.52736092,16.41,0.56369722,0.090249114,2,1.970447098,1.710093003,1.016924665,1.966714025,1,1.937652971,1.681631946,5.5859989
368,dance_culture_drum_989.mp4,1920,1080,30.325,23.843,723,2314.517944,69.47901249,1,0.46547,0.86831,fast,35.77,587.3554688,17.74609375,16.41,0.563625777,0.090163928,2,1.956225818,1.683661577,1.033318591,1.935511485,1.131344366,1.893148769,1.62937316,4.8243785
369,dance_culture_drum_989.mp4,1920,1080,30.325,23.843,723,2314.517944,69.47901249,1,0.46547,0.86831,medium,51.68,616.7297363,18.63359547,16.41,0.563553075,0.091065411,2,1.941753925,1.963372807,1.080229987,1.851457583,1.664270083,1.797537514,1.817550736,3.2846507
370,dance_culture_drum_989.mp4,1920,1080,30.325,23.843,723,2314.517944,69.47901249,1,0.46547,0.86831,slow,139.27,635.2347412,19.19269943,16.39,0.561638944,0.090994204,1,1.56073141,1.941278771,1.338493292,0.747108712,2,1.166036034,1.450346283,1.6817455
371,dance_culture_drum_989.mp4,1920,1080,30.325,23.843,723,2314.517944,69.47901249,1,0.46547,0.86831,slower,363.62,621.9647217,18.79176426,16.39,0.562727724,0.091183457,1,1.777461453,2,2,0.5,1.759247043,0.888730726,1,1.3578143
372,Dandelion_3.mp4,1920,1080,37.104,29.97,1112,1580.902832,57.29683304,1,0.02406,0.9929,superfast,16.63,106.4376221,3.934902191,41.68,0.976781559,0.664892112,1,1,1,1,1,1.901421155,1,1,1.5777672
373,Dandelion_3.mp4,1920,1080,37.104,29.97,1112,1580.902832,57.29683304,1,0.02406,0.9929,veryfast,21.92,97.23156738,3.594565392,42.04,0.979171434,0.678706491,1.302521008,1.519511955,1.360865986,1.03002611,1.264551448,1.002350537,1.47521693,1.321195621,4.0514409
374,Dandelion_3.mp4,1920,1080,37.104,29.97,1112,1580.902832,57.29683304,1,0.02406,0.9929,faster,21.75,97.20751953,3.593675613,42.03,0.979174164,0.678313138,1.294117647,1.520105403,1.350590626,1.029061187,1.257571137,1,1.477176889,1.312449291,4.0471973
375,Dandelion_3.mp4,1920,1080,37.104,29.97,1112,1580.902832,57.29683304,1,0.02406,0.9929,fast,28.04,100.1470947,3.702349663,42.31,0.9798858,0.687053916,1.529411765,1.674801113,1.578921517,1.06476331,1.436386613,1.287085163,1.57293278,1.482884977,3.4902153
376,Dandelion_3.mp4,1920,1080,37.104,29.97,1112,1580.902832,57.29683304,1,0.02406,0.9929,medium,43.08,104.5751953,3.866046906,42.46,0.980406637,0.691416826,1.655462185,1.788020862,1.692891592,1.150130548,1.439368937,1.719525562,1.554624269,1.471912554,2.5971732
377,Dandelion_3.mp4,1920,1080,37.104,29.97,1112,1580.902832,57.29683304,1,0.02406,0.9929,slow,87.17,107.4470215,3.972218513,42.81,0.981221767,0.702181644,1.949579832,1.965214138,1.974095449,1.400385969,1.392173212,2,1.403337495,1.409679541,2.1025951
378,Dandelion_3.mp4,1920,1080,37.104,29.97,1112,1580.902832,57.29683304,1,0.02406,0.9929,slower,192.81,105.0184326,3.882435799,42.87,0.98138179,0.703173301,2,2,2,2,1,1.76282024,1,1,1.7018184
379,Danube_river.mp4,1920,1080,20.387,29.97,611,1538.21582,30.63280964,1,0.06173,0.99565,superfast,7.77,37.21362305,0.755936623,43.74,0.984260429,0.578979226,1,1,1,1,1,2,1,1,1.5
380,Danube_river.mp4,1920,1080,20.387,29.97,611,1538.21582,30.63280964,1,0.06173,0.99565,veryfast,9.99,30.21716309,0.6138134,44.02,0.985413385,0.588740846,1.368421053,1.788587547,1.359365642,1.030265849,1.328221308,1,1.736044681,1.319431916,4.3836979
381,Danube_river.mp4,1920,1080,20.387,29.97,611,1538.21582,30.63280964,1,0.06173,0.99565,faster,9.95,30.27490234,0.614987373,43.99,0.985367477,0.588215402,1.328947368,1.757187843,1.340021873,1.029720518,1.290590354,1.008260248,1.706470651,1.301345219,4.2631912
382,Danube_river.mp4,1920,1080,20.387,29.97,611,1538.21582,30.63280964,1,0.06173,0.99565,fast,13.03,34.38830566,0.698544502,44.18,0.985603555,0.592161335,1.578947368,1.91865816,1.485288002,1.071710975,1.473295884,1.596180555,1.790275741,1.38590351,2.9128754
383,Danube_river.mp4,1920,1080,20.387,29.97,611,1538.21582,30.63280964,1,0.06173,0.99565,medium,20.8,32.51940918,0.660579681,44.2,0.985691397,0.599821788,1.605263158,1.97873947,1.767300989,1.177641445,1.363117071,1.329054464,1.680256311,1.500712289,3.4190365
384,Danube_river.mp4,1920,1080,20.387,29.97,611,1538.21582,30.63280964,1,0.06173,0.99565,slow,33.39,32.71435547,0.664538383,44.39,0.98567768,0.604631014,1.855263158,1.969357451,1.944348507,1.349284254,1.374998006,1.356908477,1.459557129,1.441022158,3.1509696
385,Danube_river.mp4,1920,1080,20.387,29.97,611,1538.21582,30.63280964,1,0.06173,0.99565,slower,81.12,30.48657227,0.619286537,44.5,0.985722481,0.606142702,2,2,2,2,1,1.038509801,1,1,2.8887546
386,Danube_river_3.mp4,1920,1080,20.954,29.97,628,1611.240112,32.97939873,1,0.03175,0.98637,superfast,12.23,376.2106934,7.854665756,36.85,0.960904036,0.549143357,1,1,1,1,1,1.519700131,1,1,1.9740737
387,Danube_river_3.mp4,1920,1080,20.954,29.97,628,1611.240112,32.97939873,1,0.03175,0.98637,veryfast,15.09,345.644043,7.21648407,37.15,0.9637836,0.562031228,1.254237288,1.352316612,1.283234119,1.019189479,1.230622287,1,1.326854956,1.259073161,3.8165504
388,Danube_river_3.mp4,1920,1080,20.954,29.97,628,1611.240112,32.97939873,1,0.03175,0.98637,faster,15.14,345.6870117,7.217380524,37.16,0.963829404,0.561704803,1.262711864,1.357920763,1.276060344,1.01952496,1.238529623,1.000730023,1.331915173,1.251622465,3.8192791
389,Danube_river_3.mp4,1920,1080,20.954,29.97,628,1611.240112,32.97939873,1,0.03175,0.98637,fast,18.91,350.3796387,7.315356255,37.38,0.965214993,0.570415271,1.449152542,1.527448519,1.467488527,1.044820183,1.386987509,1.08051608,1.461924783,1.404536926,3.9364978
390,Danube_river_3.mp4,1920,1080,20.954,29.97,628,1611.240112,32.97939873,1,0.03175,0.98637,medium,25.44,368.7668457,7.699250221,37.51,0.966180742,0.57540007,1.559322034,1.645608565,1.577038441,1.088633924,1.43236583,1.393138251,1.511627122,1.44863981,3.1530487
391,Danube_river_3.mp4,1920,1080,20.954,29.97,628,1611.240112,32.97939873,1,0.03175,0.98637,slow,54.74,404.4599609,8.444464684,37.94,0.968570598,0.590942967,1.923728814,1.938009071,1.918621527,1.285225443,1.496802623,2,1.507913714,1.492828777,2.2487726
392,Danube_river_3.mp4,1920,1080,20.954,29.97,628,1611.240112,32.97939873,1,0.03175,0.98637,slower,161.27,388.8570557,8.118700981,38.03,0.969077264,0.594645894,2,2,2,2,1,1.734715924,1,1,1.7293898
393,Danube_river_3.mp4,1920,1080,20.954,29.97,628,1611.240112,32.97939873,1,0.03175,0.98637,superfast,12.33,376.2106934,7.854665756,36.85,0.960904036,0.549143357,1,1,1,1.000670961,0.999329489,1.519700131,0.999329489,0.999329489,1.97275
394,Danube_river_3.mp4,1920,1080,20.954,29.97,628,1611.240112,32.97939873,1,0.03175,0.98637,veryfast,15.2,345.644043,7.21648407,37.15,0.9637836,0.562031228,1.254237288,1.352316612,1.283234119,1.019927536,1.229731764,1,1.325894796,1.25816205,3.8137886
395,Danube_river_3.mp4,1920,1080,20.954,29.97,628,1611.240112,32.97939873,1,0.03175,0.98637,faster,15.31,345.6870117,7.217380524,37.16,0.963829404,0.561704803,1.262711864,1.357920763,1.276060344,1.020665593,1.237145518,1.000730023,1.330426706,1.250223729,3.8150109
396,Danube_river_3.mp4,1920,1080,20.954,29.97,628,1611.240112,32.97939873,1,0.03175,0.98637,fast,19.11,350.3796387,7.315356255,37.38,0.965214993,0.570415271,1.449152542,1.527448519,1.467488527,1.046162104,1.385208408,1.08051608,1.460049559,1.402735313,3.9314485
397,Danube_river_3.mp4,1920,1080,20.954,29.97,628,1611.240112,32.97939873,1,0.03175,0.98637,medium,25.46,368.7668457,7.699250221,37.51,0.966180742,0.57540007,1.559322034,1.645608565,1.577038441,1.088768116,1.432189289,1.393138251,1.511440812,1.448461263,3.1526601
398,Danube_river_3.mp4,1920,1080,20.954,29.97,628,1611.240112,32.97939873,1,0.03175,0.98637,slow,54.37,404.4599609,8.444464684,37.94,0.968570598,0.590942967,1.923728814,1.938009071,1.918621527,1.282742888,1.499699458,2,1.510832053,1.495717922,2.2531247
399,Danube_river_3.mp4,1920,1080,20.954,29.97,628,1611.240112,32.97939873,1,0.03175,0.98637,slower,161.25,388.8570557,8.118700981,38.03,0.969077264,0.594645894,2,2,2,1.999865808,1.000067101,1.734715924,1.000067101,1.000067101,1.7295058
400,Dark_2.mp4,1920,1080,30.964,29.97,928,1469.13147,44.43637753,1,0.01651,0.99407,superfast,12.12,143.4416504,4.425495148,39.57,0.964552523,0.546632437,1,1,1,1,1,1.285873896,1,1,2.3330437
401,Dark_2.mp4,1920,1080,30.964,29.97,928,1469.13147,44.43637753,1,0.01651,0.99407,veryfast,14.62,130.9926758,4.041416168,39.73,0.968472091,0.554531407,1.098765432,1.336063695,1.132784315,1.020473344,1.076721346,1,1.309258789,1.110057721,3.4960379
402,Dark_2.mp4,1920,1080,30.964,29.97,928,1469.13147,44.43637753,1,0.01651,0.99407,faster,14.62,131.0372314,4.042788506,39.72,0.968348192,0.553851778,1.092592593,1.325440596,1.121359525,1.020473344,1.07067235,1.001021445,1.298848818,1.098862143,3.4648442
403,Dark_2.mp4,1920,1080,30.964,29.97,928,1469.13147,44.43637753,1,0.01651,0.99407,fast,19.91,141.7462158,4.373188019,39.98,0.971328903,0.562761194,1.25308642,1.581006707,1.271129773,1.063794939,1.177939821,1.246941167,1.486194989,1.194901128,3.0948019
404,Dark_2.mp4,1920,1080,30.964,29.97,928,1469.13147,44.43637753,1,0.01651,0.99407,medium,28.03,160.7855225,4.960594177,40.38,0.972478094,0.57738284,1.5,1.679538324,1.516924509,1.130292359,1.327090277,1.684153553,1.485932653,1.342063844,2.4671662
405,Dark_2.mp4,1920,1080,30.964,29.97,928,1469.13147,44.43637753,1,0.01651,0.99407,slow,46.81,174.5397949,5.384942055,40.99,0.97565982,0.599235338,1.87654321,1.952339458,1.884272273,1.284088117,1.46138196,2,1.520409255,1.467401067,2.2245961
406,Dark_2.mp4,1920,1080,30.964,29.97,928,1469.13147,44.43637753,1,0.01651,0.99407,slower,134.23,173.9399414,5.366439819,41.19,0.976215693,0.606119659,2,2,2,2,1,1.986228597,1,1,1.5104002
407,Dead_trees.mp4,1920,1080,19.186,29.97,575,1456.856812,27.30361652,1,0.48694,0.86035,superfast,12.7,439.5092773,8.4015522,35.82,0.96224556,0.674615676,1,1,1,1,1,1.00841616,1,1,2.9749622
408,Dead_trees.mp4,1920,1080,19.186,29.97,575,1456.856812,27.30361652,1,0.48694,0.86035,veryfast,15.17,438.8325195,8.388614655,36.39,0.969473213,0.693390271,1.309782609,1.534769254,1.331808308,1.014303915,1.291311795,1.003093876,1.513125634,1.313026883,4.1047647
409,Dead_trees.mp4,1920,1080,19.186,29.97,575,1456.856812,27.30361652,1,0.48694,0.86035,faster,15.35,438.4390869,8.381093979,36.41,0.969635003,0.694144003,1.320652174,1.546739989,1.34512921,1.015346305,1.300691367,1,1.523362011,1.324798448,4.1488518
410,Dead_trees.mp4,1920,1080,19.186,29.97,575,1456.856812,27.30361652,1,0.48694,0.86035,fast,20.75,451.9119873,8.63863945,36.77,0.9710719,0.704382521,1.516304348,1.653055046,1.526077205,1.046618022,1.448765754,1.105949768,1.57942536,1.458103313,4.0565083
411,Dead_trees.mp4,1920,1080,19.186,29.97,575,1456.856812,27.30361652,1,0.48694,0.86035,medium,28.78,515.6938477,9.857877731,37.17,0.973310605,0.716609993,1.733695652,1.818695345,1.742176503,1.093120222,1.586006385,1.607523383,1.663765163,1.593764773,3.0130425
412,Dead_trees.mp4,1920,1080,19.186,29.97,575,1456.856812,27.30361652,1,0.48694,0.86035,slow,59.18,563.239502,10.76674843,37.57,0.975271306,0.728602431,1.951086957,1.963766312,1.954121983,1.269168404,1.537295563,1.981417125,1.547285849,1.539686914,2.3338187
413,Dead_trees.mp4,1920,1080,19.186,29.97,575,1456.856812,27.30361652,1,0.48694,0.86035,slower,185.38,565.6026611,10.81192017,37.66,0.975761021,0.731198331,2,2,2,2,1,2,1,1,1.5
414,drink_water_glass_pouring_404.mp4,1920,1080,15.8,50,790,303.5770264,4.688096046,1,0.03833,0.96768,superfast,9.5,118.0802002,1.858933449,43.05,0.986570887,0.675957367,1,1,1,1,1,2,1,1,1.5
415,drink_water_glass_pouring_404.mp4,1920,1080,15.8,50,790,303.5770264,4.688096046,1,0.03833,0.96768,veryfast,12.04,109.8841553,1.729903221,43.1,0.987083413,0.682585416,1.048543689,1.229308579,1.221610228,1.031265387,1.016754468,1.353494904,1.192039018,1.184574062,2.5071151
416,drink_water_glass_pouring_404.mp4,1920,1080,15.8,50,790,303.5770264,4.688096046,1,0.03833,0.96768,faster,12,109.6789551,1.726673126,43.09,0.987064753,0.682222485,1.038834951,1.220959933,1.209475553,1.030773018,1.00782125,1.337310534,1.184509016,1.173367493,2.5167661
417,drink_water_glass_pouring_404.mp4,1920,1080,15.8,50,790,303.5770264,4.688096046,1,0.03833,0.96768,fast,15.07,113.0865479,1.780319214,43.27,0.987377922,0.686164227,1.213592233,1.361074461,1.341268535,1.068562285,1.135724375,1.6061039,1.273743684,1.255208568,2.2817183
418,drink_water_glass_pouring_404.mp4,1920,1080,15.8,50,790,303.5770264,4.688096046,1,0.03833,0.96768,medium,21.47,106.2677002,1.672970772,43.61,0.988087476,0.695471682,1.54368932,1.678535077,1.652465272,1.147341211,1.345449205,1.068235248,1.46297811,1.440256182,3.977292
419,drink_water_glass_pouring_404.mp4,1920,1080,15.8,50,790,303.5770264,4.688096046,1,0.03833,0.96768,slow,38.7,110.5866699,1.740962029,44.03,0.9888039,0.705865955,1.951456311,1.99906939,2,1.359428853,1.435497199,1.408904987,1.470521525,1.471206085,3.1068275
420,drink_water_glass_pouring_404.mp4,1920,1080,15.8,50,790,303.5770264,4.688096046,1,0.03833,0.96768,slower,90.74,105.40271,1.659352303,44.08,0.98880598,0.705860979,2,2,1.999833626,2,1,1,1,0.999916813,2.9999168
421,Dry_lake_bottom_2.mp4,1920,1080,25.158,59.94,754,1776.348389,43.65553379,1,0.21861,0.64901,superfast,10.2,83.64343262,2.098038673,31.63,0.875562289,0.419235563,1,1,1,1,1,1.326096943,1,1,2.262278
422,Dry_lake_bottom_2.mp4,1920,1080,25.158,59.94,754,1776.348389,43.65553379,1,0.21861,0.64901,veryfast,12.82,75.43933105,1.892255783,31.8,0.878582612,0.425284984,1.369565217,1.896704725,1.477541482,1.02247191,1.339464883,1,1.855018907,1.445068043,4.6395518
423,Dry_lake_bottom_2.mp4,1920,1080,25.158,59.94,754,1776.348389,43.65553379,1,0.21861,0.64901,faster,12.86,75.44189453,1.892317772,31.8,0.878732154,0.425600421,1.369565217,1.9411023,1.502442089,1.022814993,1.339015587,1.000098232,1.897803918,1.468928496,4.7052858
424,Dry_lake_bottom_2.mp4,1920,1080,25.158,59.94,754,1776.348389,43.65553379,1,0.21861,0.64901,fast,17.03,78.88745117,1.978742599,31.9,0.878930536,0.428239158,1.586956522,2,1.71074407,1.058581353,1.499135155,1.13705263,1.889321018,1.616072363,4.4013165
