"","Video.Name","Width","Height","Video.Length","Frames.per.Second","Frame.Count","Original.Bitrate","Original.Size","Scene.Count","Avg.Motion..","Avg.PCC","Compression.Preset","Compression.Duration","Compressed.Bitrate","Compressed.Size","Average.PSNR","Average.SSIM","Average.VIFp","Normalized.PSNR","Normalized.SSIM","Normalized.VIFp","Normalized.Duration","Normalized.Size","PSNR.By.Duration","SSIM.By.Duration","VIFp.By.Duration","Metric"
"18","1021607974-preview.mp4",596,336,16.56,25,414,109.8632813,1.841935158,1,0.16203,0.98908,"fast",1.61,16.51306152,0.272469521,40.15,0.97715645,0.768605151,1.57142857142857,1.70009960137607,1.62383763011034,1.07392363931763,1.26651686665511,1.46325913118651,1.5830730781346,1.51206060716024,3.5991568
"19","1021607974-preview.mp4",596,336,16.56,25,414,109.8632813,1.841935158,1,0.16203,0.98908,"medium",1.92,18.90405273,0.311920166,40.31,0.977552715,0.771949638,1.6530612244898,1.74337650849123,1.68759913503641,1.09910641754671,1.88624719301705,1.5040047060953,1.58617626160584,1.5354283335032,2.4522816
"20","1021607974-preview.mp4",596,336,16.56,25,414,109.8632813,1.841935158,1,0.16203,0.98908,"slow",3.96,19.34289551,0.319161415,40.79,0.979113327,0.782939367,1.89795918367347,1.91381412111614,1.89711457335914,1.26482534524777,2,1.50057017026464,1.51310544835836,1.49990240193006,2.256789
"21","1021607974-preview.mp4",596,336,16.56,25,414,109.8632813,1.841935158,1,0.16203,0.98908,"slower",13.01,18.98657227,0.313282013,40.99,0.979902488,0.788336024,2,2,2,2,1.90764045251293,1,1,1,1.5726234
"22","1080-60fps View.MOV",1920,1080,10.75,60,645,2839.228516,31.61633968,1,0.0666,0.94,"superfast",11.91,1190.526611,12.75196743,31.36447029,0.933180889,0.525328266,1,1,1,1,1,1,1,1,3
"23","1080-60fps View.MOV",1920,1080,10.75,60,645,2839.228516,31.61633968,1,0.0666,0.94,"veryfast",15.57,1205.922363,12.91687489,31.68459954,0.936750144,0.543396121,1.12378814943993,1.12325599954666,1.1898913790104,1.01780069062789,1.05435774001039,1.10413380516245,1.10361096223438,1.16908093103802,3.2027324
"24","1080-60fps View.MOV",1920,1080,10.75,60,645,2839.228516,31.61633968,1,0.0666,0.94,"faster",16.41,1206.881226,12.92714691,31.68445676,0.936719404,0.543373788,1.12373293901484,1.1221944644571,1.18965666137693,1.02188609503429,1.0577436619847,1.09966555418991,1.09816002968457,1.16417736493127,3.1784666
"25","1080-60fps View.MOV",1920,1080,10.75,60,645,2839.228516,31.61633968,1,0.0666,0.94,"fast",19.36,1229.886108,13.17355633,31.85761226,0.939585457,0.549888085,1.19068901663145,1.22116700277916,1.258121282142,1.03623364622343,1.13896654413006,1.14905457950621,1.17846685178552,1.21412896283308,3.1095298
"26","1080-60fps View.MOV",1920,1080,10.75,60,645,2839.228516,31.61633968,1,0.0666,0.94,"medium",28.08,1340.415161,14.3574543,32.68667528,0.949993005,0.577091413,1.51127258409642,1.58056769888234,1.54402558387522,1.07864403482321,1.52920976327909,1.40108556234135,1.46532836399675,1.4314505379231,2.8105134
"27","1080-60fps View.MOV",1920,1080,10.75,60,645,2839.228516,31.61633968,1,0.0666,0.94,"slow",55.8,1473.757568,15.78571129,33.54849285,0.958588574,0.607870876,1.84452173938329,1.87739587416465,1.86751471273249,1.21346238023442,2,1.5200485564513,1.54713974223244,1.53899679392756,2.3030925
