frame,value
1509,0.603025
1510,0.612596
1511,0.615644
1512,0.593425
1513,0.607479
1514,0.614292
1515,0.623737
1516,0.623223
1517,0.619460
1518,0.618865
1519,0.621137
1520,0.629503
1521,0.623510
1522,0.614951
1523,0.619776
1524,0.620365
1525,0.626425
1526,0.622464
1527,0.620808
1528,0.621971
1529,0.621656
1530,0.627017
1531,0.634227
1532,0.634108
1533,0.634766
1534,0.634386
1535,0.638297
1536,0.635736
1537,0.631561
1538,0.630710
1539,0.633298
1540,0.638751
1541,0.633781
1542,0.629419
1543,0.629313
1544,0.284565
1545,0.408308
1546,0.180078
1547,0.315118
1548,0.258051
1549,0.243181
1550,0.310314
1551,0.245755
1552,0.350189
1553,0.242356
1554,0.083791
1555,0.151266
1556,0.452896
1557,0.324600
1558,0.282581
1559,0.325404
1560,0.128059
1561,0.289659
1562,0.303884
1563,0.349777
1564,0.508846
1565,0.236116
1566,0.276770
1567,0.478337
1568,0.343938
1569,0.516492
1570,0.484733
1571,0.356353
1572,0.224267
1573,0.455034
1574,0.417239
1575,0.419961
1576,0.415579
1577,0.468076
1578,0.486227
1579,0.265738
1580,0.296168
1581,0.074734
1582,0.106383
1583,0.231065
1584,0.254551
1585,0.168121
1586,0.334214
1587,0.349232
1588,0.460095
1589,0.300731
1590,0.225946
1591,0.300440
1592,0.393510
1593,0.532562
1594,0.418629
1595,0.360254
1596,0.257395
1597,0.310309
1598,0.332614
1599,0.169273
1600,0.172036
1601,0.336014
1602,0.180689
1603,0.299393
1604,0.297141
1605,0.236491
1606,0.481661
1607,0.343906
1608,0.338086
1609,0.461857
1610,0.539581
1611,0.502019
1612,0.474531
1613,0.410480
1614,0.537996
1615,0.558705
1616,0.511261
1617,0.584833
1618,0.559743
1619,0.341106
1620,0.369355
1621,0.551904
1622,0.504080
1623,0.510606
1624,0.583738
1625,0.390475
1626,0.352076
1627,0.404953
1628,0.352696
1629,0.462786
1630,0.374050
1631,0.303601
1632,0.445478
1633,0.348168
1634,0.489121
1635,0.250418
1636,0.264266
1637,0.346381
1638,0.526300
1639,0.407108
1640,0.517182
1641,0.442988
1642,0.429602
1643,0.432955
1644,0.488926
1645,0.143987
1646,0.254789
1647,0.397587
1648,0.331177
1649,0.253271
1650,0.298208
1651,0.400267
1652,0.367566
1653,0.367687
1654,0.437653
1655,0.305259
1656,0.292707
1657,0.394641
1658,0.515259
1659,0.436508
1660,0.417545
1661,0.429687
1662,0.434434
1663,0.391562
1664,0.442783
1665,0.346062
1666,0.343063
1667,0.566192
1668,0.330734
1669,0.343750
1670,0.448483
1671,0.520759
1672,0.532862
1673,0.525058
1674,0.510779
1675,0.402392
1676,0.471865
1677,0.268186
1678,0.360928
1679,0.581518
1680,0.599052
1681,0.535061
1682,0.403423
1683,0.410420
1684,0.407529
1685,0.573112
1686,0.400207
1687,0.379485
1688,0.602322
1689,0.391117
1690,0.326954
1691,0.544856
1692,0.475831
1693,0.407427
1694,0.252149
1695,0.313268
1696,0.434902
1697,0.418466
1698,0.284682
1699,0.385330
1700,0.380916
1701,0.361299
1702,0.344791
1703,0.422084
1704,0.416086
1705,0.394828
1706,0.304881
1707,0.407574
1708,0.452936
1709,0.407023
1710,0.237160
1711,0.307734
1712,0.288163
1713,0.249578
1714,0.383386
1715,0.292413
1716,0.530812
1717,0.519623
1718,0.544906
1719,0.510390
1720,0.401207
1721,0.285560
1722,0.265109
1723,0.530731
1724,0.414122
1725,0.551681
1726,0.395904
1727,0.297973
1728,0.503817
1729,0.573302
1730,0.434388
1731,0.478148
1732,0.471442
1733,0.431815
1734,0.208342
1735,0.138030
1736,0.355419
1737,0.157399
1738,0.175233
1739,0.233998
1740,0.086505
1741,0.118850
1742,0.332106
1743,0.224770
1744,0.156435
1745,0.138903
1746,0.276868
1747,0.129876
1748,0.420003
1749,0.445711
1750,0.214976
1751,0.115999
1752,0.411561
1753,0.197492
1754,0.311746
1755,0.139241
1756,0.272397
1757,0.221279
