frame,value
660,0.627806
661,0.589205
662,0.588630
663,0.600049
664,0.605669
665,0.646080
666,0.572624
667,0.564313
668,0.602864
669,0.597141
670,0.639274
671,0.586691
672,0.580359
673,0.574377
674,0.592498
675,0.614727
676,0.586393
677,0.601223
678,0.622695
679,0.628762
680,0.686156
681,0.641113
682,0.592336
683,0.611507
684,0.632965
685,0.678613
686,0.581005
687,0.560360
688,0.579665
689,0.557677
690,0.619063
691,0.577258
692,0.565427
693,0.573748
694,0.581887
695,0.606145
696,0.562121
697,0.550706
698,0.565660
699,0.566656
700,0.612550
701,0.564068
702,0.554258
703,0.572279
704,0.579438
705,0.600028
706,0.563639
707,0.564434
708,0.570840
709,0.575170
710,0.630782
711,0.572550
712,0.571930
713,0.574682
714,0.605031
715,0.647204
716,0.592888
717,0.573752
718,0.598516
719,0.617622
720,0.666390
721,0.583137
722,0.586591
723,0.596281
724,0.602890
725,0.633613
726,0.577742
727,0.578253
728,0.612046
729,0.586137
730,0.640241
731,0.616230
732,0.571832
733,0.582145
734,0.613887
735,0.677876
736,0.546230
737,0.548004
738,0.603176
739,0.583184
740,0.629794
741,0.599273
742,0.580192
743,0.569195
744,0.609655
745,0.628988
746,0.539164
747,0.578092
748,0.625482
749,0.607413
750,0.766125
751,0.552429
752,0.630635
753,0.618852
754,0.591781
755,0.637890
756,0.619969
757,0.623006
758,0.548124
759,0.573077
760,0.668560
761,0.630169
762,0.578646
763,0.595953
764,0.637399
765,0.652694
766,0.599509
767,0.603667
768,0.610129
769,0.557517
770,0.677149
771,0.631817
772,0.604358
773,0.595705
774,0.580819
775,0.627703
776,0.568211
777,0.595589
778,0.592645
779,0.551468
780,0.628164
781,0.605347
782,0.596924
783,0.523802
784,0.558481
785,0.595902
786,0.567199
787,0.583558
788,0.508794
789,0.547342
790,0.631195
791,0.587714
792,0.559937
793,0.537271
794,0.494931
795,0.544505
796,0.538136
797,0.544179
798,0.541089
799,0.533308
800,0.572344
801,0.538965
802,0.537958
803,0.524827
804,0.529153
805,0.550507
806,0.489630
807,0.494366
808,0.499344
809,0.482071
810,0.587647
811,0.524298
812,0.470938
813,0.502981
814,0.505442
815,0.598430
816,0.520749
817,0.477592
818,0.500289
819,0.499980
820,0.599167
821,0.506112
822,0.485209
823,0.485247
824,0.507176
825,0.548436
826,0.504549
827,0.539355
828,0.526263
829,0.529364
830,0.576546
831,0.506231
832,0.504771
833,0.510936
834,0.550298
835,0.581033
836,0.488814
837,0.476956
838,0.499630
839,0.494667
840,0.540817
841,0.507661
842,0.520068
843,0.527441
844,0.501641
845,0.564637
846,0.514615
847,0.490341
848,0.499360
849,0.531634
850,0.567201
851,0.477141
852,0.483080
853,0.514642
854,0.529512
855,0.552316
856,0.513468
857,0.506981
858,0.512368
859,0.513168
860,0.542232
861,0.504920
862,0.514311
863,0.499686
864,0.503052
865,0.572340
866,0.528482
867,0.511583
868,0.521717
869,0.509265
870,0.565910
871,0.533030
872,0.511771
873,0.525355
874,0.530988
875,0.548346
876,0.516418
877,0.519945
878,0.532877
879,0.542566
880,0.568843
881,0.534924
882,0.530497
883,0.508139
884,0.498037
885,0.584475
886,0.526611
887,0.520907
888,0.507513
889,0.534033
890,0.591119
891,0.554460
892,0.530243
893,0.546926
894,0.557529
895,0.596890
896,0.553806
897,0.519440
898,0.516420
899,0.513289
900,0.596180
901,0.552330
902,0.530333
903,0.512222
904,0.536481
905,0.584056
906,0.547774
907,0.551844
908,0.515947
909,0.531822
910,0.595883
911,0.502535
912,0.521934
913,0.519654
914,0.510601
915,0.565222
916,0.528946
917,0.522083
918,0.500519
919,0.531009
920,0.571674
921,0.513629
922,0.507539
923,0.539464
924,0.540472
925,0.575976
926,0.504001
927,0.507767
928,0.516577
929,0.515009
930,0.607784
931,0.552872
932,0.564904
933,0.576971
934,0.580655
935,0.619590
936,0.564925
937,0.566189
938,0.571499
939,0.563994
940,0.606424
941,0.566161
942,0.563804
943,0.570035
944,0.584234
945,0.625458
946,0.545355
947,0.544217
948,0.570016
949,0.548381
950,0.578282
951,0.559656
952,0.556610
953,0.563380
954,0.554208
955,0.597897
956,0.554390
957,0.551147
958,0.567124
959,0.561789
960,0.584198
961,0.564530
962,0.557805
963,0.563903
964,0.572856
965,0.595789
966,0.545166
967,0.538113
968,0.574036
969,0.573157
970,0.604941
971,0.536787
972,0.542382
973,0.538789
974,0.532375
975,0.601457
976,0.574443
977,0.555648
978,0.553929
979,0.559478
980,0.602477
981,0.512198
982,0.518291
983,0.542307
984,0.537252
985,0.597234
986,0.559600
987,0.498067
988,0.498015
989,0.512092
990,0.611196
991,0.558817
992,0.553908
993,0.550358
994,0.530729
995,0.621133
996,0.567145
997,0.551351
998,0.562753
999,0.566469
1000,0.705787
1001,0.574967
1002,0.515674
1003,0.520829
1004,0.540406
1005,0.590802
1006,0.561199
1007,0.556100
1008,0.556348
1009,0.528722
1010,0.573641
1011,0.546840
1012,0.550921
1013,0.558795
1014,0.576824
1015,0.608865
1016,0.540880
1017,0.526274
1018,0.540173
1019,0.531002
1020,0.578490
1021,0.525803
1022,0.518349
1023,0.526136
1024,0.529859
1025,0.591521
1026,0.556238
1027,0.557829
1028,0.552463
1029,0.528026
1030,0.605277
1031,0.528704
1032,0.523158
1033,0.525930
1034,0.517025
1035,0.569990
1036,0.519120
1037,0.511295
1038,0.492027
1039,0.495096
1040,0.561322
1041,0.529340
1042,0.531557
1043,0.536196
1044,0.550127
1045,0.601274
1046,0.559612
1047,0.514705
1048,0.466584
1049,0.468708
1050,0.633816
1051,0.611262
1052,0.573384
1053,0.563438
1054,0.560058
1055,0.600245
1056,0.572596
1057,0.562708
1058,0.559554
1059,0.551117
1060,0.571983
1061,0.528749
1062,0.532036
1063,0.545325
1064,0.560199
1065,0.607566
1066,0.550384
1067,0.550075
1068,0.561309
1069,0.574391
1070,0.621017
1071,0.571706
1072,0.574583
1073,0.583579
1074,0.590059
1075,0.637551
1076,0.585996
1077,0.577190
1078,0.561648
1079,0.523406
1080,0.588046
1081,0.566367
1082,0.561826
1083,0.561721
1084,0.555790
1085,0.582334
1086,0.561972
1087,0.558732
1088,0.572914
1089,0.598099
1090,0.634079
1091,0.585910
1092,0.569753
1093,0.575836
1094,0.582812
1095,0.617641
1096,0.578925
1097,0.587177
1098,0.590751
1099,0.591923
1100,0.621265
1101,0.571701
1102,0.568031
1103,0.570634
1104,0.574849
1105,0.623799
1106,0.522253
1107,0.483293
1108,0.501029
1109,0.498641
1110,0.573626
1111,0.532473
1112,0.507652
1113,0.509917
1114,0.508430
1115,0.593440
1116,0.572767
1117,0.559635
1118,0.569688
1119,0.599804
1120,0.634585
1121,0.561495
1122,0.560724
1123,0.579452
1124,0.582139
1125,0.624215
1126,0.519520
1127,0.499813
1128,0.531915
1129,0.547044
1130,0.600101
1131,0.560621
1132,0.562607
1133,0.580389
1134,0.584309
1135,0.627988
1136,0.552994
1137,0.505367
1138,0.518183
1139,0.536554
1140,0.588564
1141,0.557967
1142,0.544599
1143,0.551729
1144,0.546901
1145,0.577258
1146,0.540729
1147,0.533013
1148,0.525620
1149,0.542165
1150,0.589007
1151,0.534535
1152,0.516171
1153,0.527651
1154,0.549493
1155,0.596352
1156,0.510190
1157,0.516980
1158,0.532145
1159,0.548609
1160,0.588971
1161,0.541491
1162,0.531853
1163,0.534562
1164,0.545056
1165,0.583064
1166,0.543336
1167,0.516618
1168,0.522720
1169,0.522853
1170,0.563972
1171,0.538538
1172,0.531366
