frame,value
409,0.946607
410,0.957250
411,0.947868
412,0.943530
413,0.946136
414,0.948549
415,0.957490
416,0.948034
417,0.945433
418,0.944138
419,0.945403
420,0.953675
421,0.946160
422,0.943913
423,0.946761
424,0.947831
425,0.956979
426,0.948072
427,0.945458
428,0.948770
429,0.949155
430,0.958781
431,0.949073
432,0.947752
433,0.950685
434,0.951856
435,0.961138
436,0.949613
437,0.947874
438,0.948997
439,0.948972
440,0.958387
441,0.949477
442,0.944920
443,0.947700
444,0.948399
445,0.958085
446,0.948171
447,0.947193
448,0.949414
449,0.950386
450,0.959981
451,0.946639
452,0.942257
453,0.944195
454,0.943512
455,0.955394
456,0.945018
457,0.943089
458,0.946303
459,0.947169
460,0.957865
461,0.943769
462,0.942843
463,0.944079
464,0.947635
465,0.956472
466,0.939193
467,0.938421
468,0.942423
469,0.942227
470,0.954519
471,0.942415
472,0.940233
473,0.943411
474,0.942808
475,0.954754
476,0.941920
477,0.940147
478,0.942814
479,0.942136
480,0.953130
481,0.947189
482,0.945607
483,0.947005
484,0.948454
485,0.959185
486,0.949671
487,0.945842
488,0.947658
489,0.949213
490,0.958724
491,0.947417
492,0.944167
493,0.946374
494,0.945515
495,0.954846
496,0.945142
497,0.943190
498,0.945335
499,0.944004
500,0.975531
501,0.938655
502,0.944384
503,0.950284
504,0.952530
505,0.966739
506,0.953856
507,0.950116
508,0.951513
509,0.952569
510,0.961194
511,0.943563
512,0.943622
513,0.941640
514,0.940909
515,0.964876
516,0.949779
517,0.958432
518,0.963164
519,0.967082
520,0.975735
521,0.955128
522,0.951868
523,0.961155
524,0.957035
525,0.964090
526,0.958465
527,0.953647
528,0.966116
529,0.941097
530,0.962833
531,0.956015
532,0.946523
533,0.947069
534,0.951051
535,0.963006
536,0.952221
537,0.954737
538,0.944966
539,0.946220
540,0.957100
541,0.951124
542,0.953472
543,0.956527
544,0.957739
545,0.966491
546,0.956464
547,0.957234
548,0.964649
549,0.964832
550,0.967664
551,0.964500
552,0.962562
553,0.959728
554,0.960971
555,0.966377
556,0.959196
557,0.954006
558,0.963328
559,0.966927
560,0.970520
561,0.958925
562,0.959007
563,0.960041
564,0.956522
565,0.959905
566,0.950469
567,0.944581
568,0.943682
569,0.944924
570,0.959548
571,0.945465
572,0.942470
573,0.948035
574,0.951301
575,0.956466
576,0.950264
577,0.949310
578,0.949992
579,0.947395
580,0.958512
581,0.950164
582,0.946435
583,0.944667
584,0.947210
585,0.956726
586,0.948269
587,0.945639
588,0.946750
589,0.947569
590,0.956516
591,0.946262
592,0.940868
593,0.942036
594,0.943743
595,0.955021
596,0.945611
597,0.939824
598,0.933560
599,0.930356
600,0.954827
601,0.942830
602,0.934122
603,0.935326
604,0.937453
605,0.951115
606,0.938583
607,0.930674
608,0.933449
609,0.937676
610,0.949782
611,0.929982
612,0.929600
613,0.931461
614,0.934676
615,0.948774
616,0.938507
617,0.927577
618,0.928946
619,0.933598
620,0.947900
621,0.939336
622,0.928270
623,0.931044
624,0.934881
625,0.946149
626,0.931585
627,0.931983
628,0.930913
629,0.927255
630,0.953416
631,0.949686
632,0.937679
633,0.936008
634,0.942904
635,0.954760
636,0.937848
637,0.935309
638,0.943205
639,0.947199
640,0.954834
641,0.947762
642,0.945979
643,0.947178
644,0.946436
645,0.956736
646,0.950546
647,0.949706
648,0.951214
649,0.953133
650,0.959559
651,0.955680
652,0.954724
653,0.954901
654,0.952187
655,0.958276
656,0.951388
657,0.951991
658,0.955729
659,0.958203
660,0.962627
661,0.956806
662,0.957240
663,0.959613
664,0.965008
665,0.972757
666,0.960529
667,0.960661
668,0.968931
669,0.970324
670,0.976099
671,0.968316
672,0.965495
673,0.960830
674,0.965269
675,0.965697
676,0.960436
677,0.965467
678,0.966543
679,0.970056
680,0.978189
681,0.970648
682,0.956152
683,0.960173
684,0.968039
685,0.973672
686,0.951205
687,0.944430
688,0.950721
689,0.942916
690,0.954194
691,0.945895
692,0.943414
693,0.945882
694,0.947744
695,0.950638
696,0.942776
697,0.939729
698,0.943145
699,0.944048
700,0.952921
701,0.943166
702,0.941205
703,0.945573
704,0.949178
705,0.951561
706,0.944401
707,0.945698
708,0.948211
709,0.949540
710,0.960057
711,0.949123
712,0.949882
713,0.950526
714,0.960869
715,0.966971
716,0.957609
717,0.953271
718,0.958424
719,0.962674
720,0.969927
721,0.955215
722,0.955963
723,0.957703
724,0.960199
725,0.964678
726,0.956084
727,0.956832
728,0.963596
729,0.958414
730,0.968210
731,0.965672
732,0.955721
733,0.957400
734,0.964939
735,0.974974
736,0.950190
737,0.949643
738,0.963309
739,0.959413
740,0.967596
741,0.962974
742,0.959197
743,0.956601
744,0.963563
745,0.964743
746,0.945943
747,0.958081
748,0.967421
749,0.966287
750,0.983610
751,0.949052
752,0.969721
753,0.967540
754,0.962636
755,0.968876
756,0.967705
757,0.967663
758,0.949907
759,0.958260
760,0.974958
761,0.971776
762,0.961301
763,0.964034
764,0.972196
765,0.972833
766,0.965593
767,0.967334
768,0.969461
769,0.960577
770,0.979176
771,0.975321
772,0.968801
773,0.966037
774,0.962758
775,0.969605
776,0.961151
777,0.967722
778,0.965925
779,0.958002
780,0.969942
781,0.968109
782,0.966693
783,0.949431
784,0.959272
785,0.964339
786,0.962141
787,0.965542
788,0.945430
789,0.958540
790,0.973011
791,0.968924
792,0.963780
793,0.956288
794,0.944898
795,0.952116
796,0.957161
797,0.959181
798,0.955113
799,0.953169
800,0.957686
801,0.953001
802,0.952696
803,0.949087
804,0.948207
805,0.950620
806,0.934760
807,0.939455
808,0.941325
809,0.933550
810,0.964819
811,0.953589
812,0.931859
813,0.946769
814,0.948959
815,0.965619
816,0.951184
817,0.938158
818,0.945595
819,0.946840
820,0.967764
821,0.949704
822,0.942802
823,0.939771
824,0.945904
825,0.953100
826,0.944729
827,0.951693
828,0.946609
829,0.947008
830,0.954496
831,0.938570
832,0.937728
833,0.937866
834,0.947804
835,0.952433
836,0.928231
837,0.926585
838,0.932554
839,0.931071
840,0.948561
841,0.942263
842,0.941071
843,0.939217
844,0.938888
845,0.953486
846,0.940392
847,0.935200
848,0.937549
849,0.942245
850,0.949462
851,0.928082
852,0.931274
853,0.935738
854,0.942517
855,0.950673
856,0.942653
857,0.936073
858,0.937187
859,0.943742
860,0.950568
861,0.937159
862,0.940671
863,0.937076
864,0.938521
865,0.954465
866,0.947350
867,0.944996
868,0.947077
869,0.942779
870,0.954324
871,0.947429
872,0.940707
873,0.944728
874,0.946511
875,0.949783
876,0.942784
877,0.942571
878,0.942349
879,0.947574
880,0.953012
881,0.942548
882,0.942281
883,0.935833
884,0.930172
885,0.953331
886,0.940766
887,0.938900
888,0.930621
889,0.941661
890,0.951638
891,0.944748
892,0.937586
893,0.941278
894,0.943461
895,0.951781
896,0.942692
897,0.930739
898,0.928129
899,0.930492
900,0.952360
901,0.941587
902,0.933832
903,0.926264
904,0.934429
905,0.945292
906,0.937683
907,0.940267
908,0.927453
909,0.932934
910,0.949078
911,0.921984
912,0.929097
913,0.927898
914,0.924387
915,0.939852
916,0.930649
917,0.929415
918,0.917986
919,0.929148
920,0.939522
921,0.923171
922,0.920902
923,0.932932
924,0.936004
925,0.943270
926,0.919109
927,0.921671
928,0.925683
929,0.928424
930,0.953473
931,0.941292
932,0.947327
933,0.949754
934,0.950883
935,0.957500
936,0.946483
937,0.947265
938,0.947313
939,0.947160
940,0.954705
941,0.947237
942,0.948243
943,0.949704
944,0.953971
945,0.962535
946,0.942771
947,0.943381
948,0.951526
949,0.943243
950,0.947471
951,0.947320
952,0.947556
953,0.946760
954,0.944960
955,0.953203
956,0.944990
957,0.945185
958,0.948293
959,0.948628
960,0.948607
961,0.946446
962,0.945231
963,0.946713
964,0.949299
965,0.953592
966,0.942543
967,0.941117
968,0.948479
969,0.951516
970,0.956204
971,0.940185
972,0.942139
973,0.940782
974,0.938898
975,0.954884
976,0.951282
977,0.946422
978,0.943300
979,0.944882
980,0.952957
981,0.926026
982,0.928436
983,0.935294
984,0.934437
985,0.949668
986,0.942106
987,0.919833
988,0.918740
989,0.925791
990,0.955505
991,0.943728
992,0.942614
993,0.941128
994,0.934827
995,0.956931
996,0.943588
997,0.940030
998,0.942611
999,0.943657
1000,0.971523
1001,0.944253
1002,0.924279
1003,0.925583
1004,0.933226
1005,0.947641
1006,0.941959
1007,0.938958
1008,0.939749
1009,0.930117
1010,0.941343
1011,0.934533
1012,0.937002
1013,0.939227
1014,0.944634
1015,0.950510
1016,0.932475
1017,0.928677
1018,0.930630
1019,0.928396
1020,0.941411
1021,0.925155
1022,0.922513
1023,0.923746
1024,0.926091
1025,0.942523
1026,0.934891
1027,0.936473
1028,0.932706
1029,0.923076
1030,0.944691
1031,0.922298
1032,0.919539
1033,0.920636
1034,0.916643
1035,0.933901
1036,0.917846
1037,0.915354
1038,0.904858
1039,0.907341
1040,0.928268
1041,0.919442
1042,0.922317
1043,0.923634
1044,0.929069
1045,0.941789
1046,0.932835
1047,0.917028
1048,0.890441
1049,0.893443
1050,0.952855
1051,0.950564
1052,0.940574
1053,0.936810
1054,0.935317
1055,0.944834
1056,0.938763
1057,0.937428
1058,0.935228
1059,0.933350
1060,0.936551
1061,0.924062
1062,0.923887
1063,0.928613
1064,0.934401
1065,0.945726
1066,0.931176
1067,0.931154
1068,0.933472
1069,0.938473
1070,0.949055
1071,0.938829
1072,0.939980
1073,0.942150
1074,0.945112
1075,0.953514
1076,0.943454
1077,0.941451
1078,0.936054
1079,0.921270
1080,0.941018
1081,0.937124
1082,0.936527
1083,0.935284
1084,0.933894
1085,0.940544
1086,0.937492
1087,0.936839
1088,0.939991
1089,0.949371
1090,0.956007
1091,0.946751
1092,0.941988
1093,0.943269
1094,0.945668
1095,0.952444
1096,0.945004
1097,0.947360
1098,0.947238
1099,0.948428
1100,0.953350
1101,0.942663
1102,0.940468
1103,0.939793
1104,0.942596
1105,0.952283
1106,0.922628
1107,0.906137
1108,0.913601
1109,0.915462
1110,0.938948
1111,0.928673
1112,0.919306
1113,0.919407
1114,0.918463
1115,0.943669
1116,0.941660
1117,0.938630
1118,0.940710
1119,0.951018
1120,0.956805
1121,0.939906
1122,0.940245
1123,0.945072
1124,0.946721
1125,0.955017
1126,0.924536
1127,0.916504
1128,0.928585
1129,0.935715
1130,0.949310
1131,0.942406
1132,0.943911
1133,0.948630
1134,0.950281
1135,0.958326
1136,0.941550
1137,0.924743
1138,0.928788
1139,0.936150
1140,0.946438
1141,0.940868
1142,0.937886
1143,0.940312
1144,0.938966
1145,0.945551
1146,0.937611
1147,0.935237
1148,0.931733
1149,0.937963
1150,0.948520
1151,0.935160
1152,0.928892
1153,0.932482
1154,0.940101
1155,0.950677
1156,0.924480
1157,0.927666
1158,0.932888
1159,0.939080
1160,0.947810
1161,0.937322
1162,0.935182
1163,0.936310
1164,0.939641
1165,0.948383
1166,0.938925
1167,0.930010
1168,0.931658
1169,0.932351
1170,0.940353
1171,0.935943
1172,0.934894
1173,0.926674
1174,0.934084
1175,0.948928
1176,0.942133
1177,0.933653
1178,0.938722
1179,0.941526
1180,0.950772
1181,0.945177
1182,0.941079
1183,0.941336
1184,0.945138
1185,0.951063
1186,0.944771
1187,0.940847
1188,0.943427
1189,0.943620
1190,0.948867
1191,0.936145
1192,0.932893
1193,0.927457
1194,0.929586
1195,0.942351
1196,0.931020
1197,0.916635
1198,0.918726
1199,0.917859
1200,0.951474
1201,0.933335
1202,0.928932
1203,0.917861
1204,0.929965
1205,0.947122
1206,0.929836
1207,0.920510
1208,0.927843
1209,0.936115
1210,0.948358
1211,0.929565
1212,0.929090
1213,0.926949
1214,0.931652
1215,0.947577
1216,0.932630
1217,0.924858
1218,0.928371
1219,0.931915
1220,0.946367
1221,0.933066
1222,0.923362
1223,0.928168
1224,0.931050
1225,0.940809
1226,0.930732
1227,0.927342
1228,0.927767
1229,0.917749
1230,0.946307
1231,0.941166
1232,0.935186
1233,0.932423
1234,0.936018
1235,0.949505
1236,0.932072
1237,0.929914
1238,0.927056
1239,0.929432
1240,0.947020
1241,0.934147
1242,0.915691
1243,0.922437
1244,0.932266
1245,0.945500
1246,0.932410
1247,0.926985
1248,0.937240
1249,0.948773
1250,0.973310
1251,0.954736
1252,0.945067
1253,0.942151
1254,0.940560
1255,0.946578
1256,0.937326
1257,0.931819
1258,0.929450
1259,0.930019
1260,0.953144
1261,0.946003
1262,0.928729
1263,0.934606
1264,0.938344
1265,0.951805
1266,0.943949
1267,0.933288
1268,0.934713
1269,0.939103
1270,0.945330
1271,0.926550
1272,0.926350
1273,0.925858
1274,0.932371
1275,0.943706
1276,0.923025
1277,0.917025
1278,0.926852
1279,0.933462
1280,0.948271
1281,0.935607
1282,0.933821
1283,0.931059
1284,0.934722
1285,0.942448
1286,0.935994
1287,0.932625
1288,0.927781
1289,0.923896
1290,0.946548
1291,0.938639
1292,0.929931
1293,0.932786
1294,0.935010
1295,0.945339
1296,0.928000
1297,0.926641
1298,0.926184
1299,0.933121
1300,0.944381
1301,0.932780
1302,0.928562
1303,0.928970
1304,0.932630
1305,0.946230
1306,0.934358
1307,0.927550
1308,0.926333
1309,0.932030
1310,0.945790
1311,0.933587
1312,0.919139
1313,0.924291
1314,0.919090
1315,0.939498
1316,0.926452
1317,0.915778
1318,0.918702
1319,0.915072
1320,0.936152
1321,0.930792
1322,0.922553
1323,0.925223
1324,0.931990
1325,0.943451
1326,0.921865
1327,0.917615
1328,0.923365
1329,0.926819
1330,0.937010
1331,0.926381
1332,0.923618
1333,0.918603
1334,0.924707
1335,0.940468
1336,0.915105
1337,0.916716
1338,0.924096
1339,0.931360
1340,0.943453
1341,0.923252
1342,0.928094
1343,0.913477
1344,0.913389
1345,0.946078
1346,0.933001
1347,0.909402
1348,0.915780
1349,0.915849
1350,0.930821
1351,0.921428
1352,0.910565
1353,0.910496
1354,0.921626
1355,0.937035
1356,0.908558
1357,0.927641
1358,0.935005
1359,0.923936
1360,0.943568
1361,0.934405
1362,0.894629
1363,0.903230
1364,0.909135
1365,0.920885
1366,0.922611
1367,0.890572
1368,0.900227
1369,0.892138
1370,0.924586
1371,0.911644
1372,0.905556
1373,0.900946
1374,0.911483
1375,0.927041
1376,0.919301
1377,0.905305
1378,0.909582
1379,0.917218
1380,0.922727
1381,0.914911
1382,0.906644
1383,0.906084
1384,0.907878
1385,0.914555
1386,0.903563
1387,0.906018
1388,0.904028
1389,0.910420
1390,0.930454
1391,0.914006
1392,0.909935
1393,0.931791
1394,0.944664
1395,0.957182
1396,0.914736
1397,0.916527
1398,0.919028
1399,0.930176
1400,0.944400
1401,0.930810
1402,0.932423
1403,0.935404
1404,0.933464
1405,0.947774
1406,0.938505
1407,0.938024
1408,0.941563
1409,0.941280
1410,0.959423
1411,0.950056
1412,0.943219
1413,0.945069
1414,0.950490
1415,0.960313
1416,0.948123
1417,0.946371
1418,0.946325
1419,0.945512
1420,0.960078
1421,0.955886
1422,0.952685
1423,0.951449
1424,0.943070
1425,0.951662
1426,0.947639
1427,0.932210
1428,0.937930
1429,0.952356
1430,0.957768
1431,0.945014
1432,0.948853
1433,0.949778
1434,0.954545
1435,0.958715
1436,0.947076
1437,0.941185
1438,0.939334
1439,0.944653
1440,0.959265
1441,0.950445
1442,0.950284
1443,0.947446
1444,0.952555
1445,0.959577
1446,0.953139
1447,0.952665
1448,0.954548
1449,0.956129
1450,0.958943
1451,0.944911
1452,0.943933
1453,0.947967
1454,0.951818
1455,0.955953
1456,0.945049
1457,0.944301
1458,0.945357
1459,0.943311
1460,0.958125
1461,0.958527
1462,0.957508
1463,0.954583
1464,0.957666
1465,0.962285
1466,0.960899
1467,0.959877
1468,0.957995
1469,0.958741
1470,0.960410
1471,0.959666
1472,0.960759
1473,0.961725
1474,0.962510
1475,0.965372
1476,0.964025
1477,0.961822
1478,0.963107
1479,0.963616
1480,0.966076
1481,0.964437
1482,0.962909
1483,0.963759
1484,0.964123
1485,0.966467
1486,0.964708
1487,0.963865
1488,0.963144
1489,0.965156
1490,0.966748
1491,0.963628
1492,0.963364
1493,0.962725
1494,0.963268
1495,0.964726
1496,0.964671
1497,0.964162
1498,0.960809
1499,0.959985
1500,0.975128
1501,0.971365
1502,0.966774
1503,0.960319
1504,0.960242
1505,0.960261
1506,0.951024
1507,0.951793
1508,0.953138
1509,0.959475
1510,0.961620
1511,0.963194
1512,0.955341
1513,0.959899
1514,0.962263
1515,0.964797
1516,0.964349
1517,0.962846
1518,0.962846
1519,0.963375
1520,0.965811
1521,0.964092
1522,0.962157
1523,0.963285
1524,0.963560
1525,0.965234
1526,0.964448
1527,0.963301
1528,0.963848
1529,0.963459
1530,0.963417
1531,0.966094
1532,0.965752
1533,0.966396
1534,0.966373
1535,0.967538
1536,0.966545
1537,0.965846
1538,0.965462
1539,0.966029
1540,0.967605
1541,0.966243
1542,0.965211
1543,0.965275
1544,0.743586
1545,0.874191
1546,0.628119
1547,0.741947
1548,0.744463
1549,0.690110
1550,0.763855
1551,0.690058
1552,0.814592
1553,0.696869
1554,0.539832
1555,0.606358
1556,0.898870
1557,0.808936
1558,0.769722
1559,0.810471
1560,0.594186
1561,0.766695
1562,0.802220
1563,0.804969
1564,0.932931
1565,0.693595
1566,0.748767
1567,0.904797
1568,0.801902
1569,0.922246
1570,0.911691
1571,0.821813
1572,0.671576
1573,0.900933
1574,0.874886
1575,0.873819
1576,0.867428
1577,0.901950
1578,0.919215
1579,0.747865
1580,0.764422
1581,0.511240
1582,0.535611
1583,0.663405
1584,0.719363
1585,0.627797
1586,0.786639
1587,0.808249
1588,0.904426
1589,0.762255
1590,0.678626
1591,0.768338
1592,0.848150
1593,0.926004
1594,0.870206
1595,0.827674
1596,0.719593
1597,0.770217
1598,0.788702
1599,0.627117
1600,0.604483
1601,0.811168
1602,0.645346
1603,0.772198
1604,0.758575
1605,0.709596
1606,0.910315
1607,0.812492
1608,0.799822
1609,0.899278
1610,0.939822
1611,0.921655
1612,0.915176
1613,0.872447
1614,0.935006
1615,0.943587
1616,0.921408
1617,0.952887
1618,0.946027
1619,0.805442
1620,0.833892
1621,0.942104
1622,0.916311
1623,0.928739
1624,0.952163
1625,0.854601
1626,0.831984
1627,0.850310
1628,0.818721
1629,0.904742
1630,0.843775
1631,0.758238
1632,0.893296
1633,0.815948
1634,0.917394
1635,0.709927
1636,0.722103
1637,0.815845
1638,0.929445
1639,0.863811
1640,0.928195
1641,0.890787
1642,0.888005
1643,0.884630
1644,0.917019
1645,0.584391
1646,0.685556
1647,0.864341
1648,0.796872
1649,0.696864
1650,0.776102
1651,0.854260
1652,0.814968
1653,0.824463
1654,0.882901
1655,0.768949
1656,0.764252
1657,0.842879
1658,0.928035
1659,0.877430
1660,0.866852
1661,0.882230
1662,0.888514
1663,0.850522
1664,0.882391
1665,0.809566
1666,0.822118
1667,0.944991
1668,0.807873
1669,0.792298
1670,0.886782
1671,0.927167
1672,0.933428
1673,0.927390
1674,0.919571
1675,0.857228
1676,0.908100
1677,0.734541
1678,0.827214
1679,0.947210
1680,0.950655
1681,0.931232
1682,0.864436
1683,0.872479
1684,0.866601
1685,0.944370
1686,0.855830
1687,0.843853
1688,0.950648
1689,0.847948
1690,0.784615
1691,0.935533
1692,0.909599
1693,0.864982
1694,0.716887
1695,0.791678
1696,0.880796
1697,0.869243
1698,0.752183
1699,0.850918
1700,0.833800
1701,0.822062
1702,0.817233
1703,0.873098
1704,0.871733
1705,0.855061
1706,0.782874
1707,0.866612
1708,0.891470
1709,0.862865
1710,0.723413
1711,0.784963
1712,0.765741
1713,0.730766
1714,0.848166
1715,0.745521
1716,0.927054
1717,0.924461
1718,0.929026
1719,0.915884
1720,0.857772
1721,0.758644
1722,0.724520
1723,0.927906
1724,0.869010
1725,0.935535
1726,0.848747
1727,0.767798
1728,0.917934
1729,0.942815
1730,0.875136
1731,0.901740
1732,0.898547
1733,0.882100
1734,0.633618
1735,0.598917
1736,0.815692
1737,0.622229
1738,0.590967
1739,0.690974
1740,0.528193
1741,0.553426
1742,0.790276
1743,0.656638
1744,0.609171
1745,0.526037
1746,0.771832
1747,0.580443
1748,0.861691
1749,0.876995
1750,0.688128
1751,0.556666
1752,0.875899
1753,0.663517
1754,0.807014
1755,0.597942
1756,0.739869
1757,0.714956
