frame,value
246,0.932452
247,0.931081
248,0.937162
249,0.943290
250,0.960150
251,0.942330
252,0.935833
253,0.931673
254,0.932950
255,0.940759
256,0.928027
257,0.925068
258,0.925280
259,0.924085
260,0.934570
261,0.927137
262,0.924407
263,0.925410
264,0.926838
265,0.935495
266,0.929032
267,0.926303
268,0.926905
269,0.925139
270,0.933752
271,0.930663
272,0.928640
273,0.932488
274,0.932807
275,0.941020
276,0.934365
277,0.931554
278,0.932414
279,0.934548
280,0.942129
281,0.936120
282,0.932382
283,0.935757
284,0.935339
285,0.942710
286,0.935033
287,0.931053
288,0.931751
289,0.934571
290,0.941732
291,0.933836
292,0.930772
293,0.932773
294,0.933918
295,0.941905
296,0.933543
297,0.932823
298,0.934300
299,0.933084
300,0.940649
301,0.938413
302,0.934678
303,0.936454
304,0.938893
305,0.944697
306,0.938116
307,0.936178
308,0.937758
309,0.938739
310,0.944810
311,0.938342
312,0.935997
313,0.936206
314,0.939912
315,0.948129
316,0.936750
317,0.929847
318,0.926503
319,0.926439
320,0.937612
321,0.929365
322,0.927668
323,0.928157
324,0.928873
325,0.938065
326,0.928509
327,0.924961
328,0.925940
329,0.927652
330,0.930785
331,0.927836
332,0.927063
333,0.930452
334,0.930848
335,0.939263
336,0.931230
337,0.931689
338,0.931877
339,0.932175
340,0.939803
341,0.932987
342,0.930506
343,0.931087
344,0.932823
345,0.940647
346,0.933298
347,0.927772
348,0.926601
349,0.928898
350,0.938140
351,0.931447
352,0.924078
353,0.926687
354,0.928551
355,0.936048
356,0.928046
357,0.924084
358,0.924281
359,0.924158
360,0.934724
361,0.929722
362,0.927294
363,0.929452
364,0.932066
365,0.941075
366,0.931901
367,0.927967
368,0.929848
369,0.931316
370,0.941605
371,0.930239
372,0.928122
373,0.931656
374,0.931707
375,0.942634
376,0.931940
377,0.928896
378,0.930896
379,0.933100
380,0.941567
381,0.930184
382,0.924373
383,0.927566
384,0.930951
385,0.940132
386,0.930610
387,0.927776
388,0.929287
389,0.929774
390,0.935151
391,0.928753
392,0.926534
393,0.928890
394,0.930032
395,0.940409
396,0.930873
397,0.929024
398,0.930027
399,0.932481
400,0.941166
401,0.931653
402,0.927873
403,0.929028
404,0.930303
405,0.940447
406,0.930749
407,0.926778
408,0.928724
409,0.928317
410,0.939944
411,0.930314
412,0.925118
413,0.928228
414,0.930233
415,0.939548
416,0.929303
417,0.925916
418,0.924744
419,0.927662
420,0.934432
421,0.925226
422,0.922807
423,0.926524
424,0.928686
425,0.938814
426,0.929212
427,0.925460
428,0.930124
429,0.931138
430,0.942411
431,0.931052
432,0.929442
433,0.933255
434,0.935703
435,0.946065
436,0.932072
437,0.930494
438,0.932093
439,0.931363
440,0.942465
441,0.931686
442,0.927819
443,0.930802
444,0.931808
445,0.942637
446,0.931517
447,0.929544
448,0.932765
449,0.935700
450,0.945147
451,0.928766
452,0.921985
453,0.923598
454,0.923206
455,0.936855
456,0.924724
457,0.923715
458,0.928174
459,0.928938
460,0.940878
461,0.924340
462,0.923513
463,0.925441
464,0.928058
465,0.938508
466,0.916664
467,0.917879
468,0.922123
469,0.921846
470,0.935895
471,0.922276
472,0.919050
473,0.922636
474,0.921913
475,0.936194
476,0.922234
477,0.919688
478,0.923308
479,0.924312
480,0.934042
481,0.927388
482,0.925741
483,0.927682
484,0.929851
485,0.942123
486,0.930991
487,0.925900
488,0.927228
489,0.930042
490,0.942073
491,0.927623
492,0.924150
493,0.926976
494,0.927053
495,0.937899
496,0.927469
497,0.926508
498,0.929244
499,0.926848
500,0.965440
501,0.917003
502,0.927380
503,0.933857
504,0.937882
505,0.955192
506,0.939771
507,0.933693
508,0.935978
509,0.939172
510,0.945947
511,0.924556
512,0.924292
513,0.919488
514,0.921265
515,0.952977
516,0.934200
517,0.945541
518,0.951542
519,0.958032
520,0.968413
521,0.941081
522,0.937248
523,0.950004
524,0.945065
525,0.952417
526,0.946405
527,0.939960
528,0.956408
529,0.921402
530,0.950181
531,0.943129
532,0.928316
533,0.928716
534,0.934588
535,0.949735
536,0.938500
537,0.942583
538,0.927160
539,0.929501
540,0.940496
541,0.935840
542,0.939607
543,0.942633
544,0.944923
545,0.955429
546,0.944188
547,0.945208
548,0.954993
549,0.955085
550,0.956225
551,0.954576
552,0.951242
553,0.947057
554,0.948995
555,0.954149
556,0.945716
557,0.939197
558,0.952709
559,0.957149
560,0.960283
561,0.946461
562,0.947390
563,0.947544
564,0.943550
565,0.944544
566,0.933310
567,0.926670
568,0.925448
569,0.927726
570,0.944607
571,0.926755
572,0.923240
573,0.931101
574,0.935552
575,0.939080
576,0.933086
577,0.934330
578,0.934863
579,0.930138
580,0.943046
581,0.934303
582,0.929310
583,0.926170
584,0.929711
585,0.940614
586,0.930859
587,0.927319
588,0.928549
589,0.929544
590,0.939869
591,0.928053
592,0.922961
593,0.922574
594,0.924964
595,0.937884
596,0.926726
597,0.920087
598,0.909877
599,0.907013
600,0.936422
601,0.923944
602,0.911561
603,0.912048
604,0.917648
605,0.932363
606,0.918434
607,0.907492
608,0.910837
609,0.916734
610,0.929173
611,0.907253
612,0.908125
613,0.909202
614,0.911539
615,0.926119
616,0.916831
617,0.903907
618,0.904590
619,0.910991
620,0.925628
621,0.917447
622,0.904408
623,0.908049
624,0.912809
625,0.923293
626,0.909665
627,0.912140
628,0.909422
629,0.905467
630,0.933408
631,0.932809
632,0.918493
633,0.913841
634,0.922386
635,0.936159
636,0.916824
637,0.914081
638,0.923744
639,0.929397
640,0.935880
641,0.928687
642,0.928478
643,0.929370
644,0.928735
645,0.940134
646,0.934652
647,0.934216
648,0.935151
649,0.936848
650,0.942985
651,0.939909
652,0.939940
653,0.939169
654,0.935280
655,0.941712
656,0.936856
657,0.938720
658,0.942009
659,0.946155
660,0.948720
661,0.942448
662,0.945138
663,0.947463
664,0.954921
665,0.963258
666,0.947972
667,0.947420
668,0.959061
669,0.961489
670,0.968031
671,0.958866
672,0.955549
673,0.947938
674,0.954992
675,0.953033
676,0.946376
677,0.955584
678,0.956399
679,0.961680
680,0.970848
681,0.962903
682,0.942948
683,0.948115
684,0.958609
685,0.964583
686,0.936945
687,0.926881
688,0.936186
689,0.926362
690,0.935796
691,0.930017
692,0.926706
693,0.928374
694,0.930640
695,0.929782
696,0.922568
697,0.919502
698,0.924538
699,0.925541
700,0.934884
701,0.926794
702,0.925040
703,0.930214
704,0.935372
705,0.932219
706,0.927538
707,0.930346
708,0.931119
709,0.933257
710,0.945751
711,0.933348
712,0.934191
713,0.934569
714,0.949505
715,0.955777
716,0.945291
717,0.938579
718,0.946194
719,0.953269
720,0.959327
721,0.940906
722,0.942713
723,0.944530
724,0.947870
725,0.952553
726,0.942535
727,0.943490
728,0.952506
729,0.945733
730,0.956900
731,0.956958
732,0.942087
733,0.943784
734,0.954370
735,0.967160
736,0.933676
737,0.934015
738,0.953361
739,0.948668
740,0.956222
741,0.951806
742,0.947037
743,0.941924
744,0.953720
745,0.952891
746,0.929037
747,0.946138
748,0.958995
749,0.958055
750,0.978444
751,0.932378
752,0.963153
753,0.959121
754,0.951890
755,0.958612
756,0.958597
757,0.959328
758,0.933981
759,0.946863
760,0.968054
761,0.965398
762,0.950619
763,0.954560
764,0.965748
765,0.964709
766,0.956414
767,0.959183
768,0.961889
769,0.949866
770,0.973250
771,0.969608
772,0.961309
773,0.957308
774,0.953424
775,0.960076
776,0.950288
777,0.959960
778,0.957466
779,0.947080
780,0.960611
781,0.961164
782,0.959362
783,0.934167
784,0.947093
785,0.952335
786,0.951762
787,0.955953
788,0.928842
789,0.948712
790,0.965416
791,0.961561
792,0.955464
793,0.944508
794,0.929176
795,0.934933
796,0.948044
797,0.949509
798,0.942513
799,0.939077
800,0.941741
801,0.937717
802,0.937940
803,0.932205
804,0.929812
805,0.930674
806,0.912360
807,0.922055
808,0.924646
809,0.915565
810,0.952119
811,0.939751
812,0.913140
813,0.931414
814,0.935368
815,0.955231
816,0.937614
817,0.920185
818,0.930103
819,0.931257
820,0.956865
821,0.934972
822,0.924512
823,0.919563
824,0.926748
825,0.933688
826,0.923964
827,0.937186
828,0.928342
829,0.928015
830,0.936160
831,0.915723
832,0.915152
833,0.915145
834,0.930331
835,0.934347
836,0.906323
837,0.903901
838,0.912032
839,0.911039
840,0.926450
841,0.920427
842,0.923661
843,0.920642
844,0.918476
845,0.933815
846,0.921844
847,0.911916
848,0.914321
849,0.924732
850,0.929524
851,0.900963
852,0.907061
853,0.916029
854,0.925664
855,0.929331
856,0.921368
857,0.915686
858,0.916069
859,0.926825
860,0.932741
861,0.918970
862,0.925284
863,0.918951
864,0.919096
865,0.936465
866,0.930879
867,0.929109
868,0.931646
869,0.926369
870,0.935264
871,0.929857
872,0.921640
873,0.926187
874,0.927301
875,0.930522
876,0.925568
877,0.926103
878,0.925325
879,0.932796
880,0.935816
881,0.924949
882,0.926225
883,0.914795
884,0.908498
885,0.936463
886,0.924137
887,0.921980
888,0.909729
889,0.924281
890,0.932675
891,0.926783
892,0.917929
893,0.922687
894,0.924001
895,0.932466
896,0.925922
897,0.911885
898,0.908893
899,0.913764
900,0.934459
901,0.927353
902,0.916989
903,0.902063
904,0.912819
905,0.923823
906,0.921192
907,0.923257
908,0.903029
909,0.910289
910,0.929155
911,0.897260
912,0.910097
913,0.906489
914,0.898254
915,0.914637
916,0.912055
917,0.908449
918,0.890601
919,0.907061
920,0.916343
921,0.902759
922,0.899832
923,0.916670
924,0.916873
925,0.919312
926,0.891806
927,0.900877
928,0.906120
929,0.912478
930,0.935163
931,0.925106
932,0.933955
933,0.935456
934,0.936401
935,0.940636
936,0.931333
937,0.933045
938,0.931144
939,0.931612
940,0.938513
941,0.932661
942,0.933903
943,0.935290
944,0.941359
945,0.949409
946,0.926937
947,0.928332
948,0.937744
949,0.927327
950,0.927839
951,0.933259
952,0.933694
953,0.931244
954,0.929611
955,0.935873
956,0.929722
957,0.931347
958,0.932958
959,0.935210
960,0.928310
961,0.929344
962,0.929748
963,0.930539
964,0.934099
965,0.936906
966,0.925854
967,0.924975
968,0.933409
969,0.938871
970,0.939439
971,0.920992
972,0.926236
973,0.921777
974,0.920807
975,0.939624
976,0.937727
977,0.931812
978,0.925832
979,0.928254
980,0.934658
981,0.903378
982,0.908057
983,0.916701
984,0.914844
985,0.931709
986,0.925107
987,0.892295
988,0.890217
989,0.906510
990,0.937556
991,0.926618
992,0.926240
993,0.922319
994,0.913986
995,0.941942
996,0.928154
997,0.922213
998,0.925048
999,0.926058
1000,0.958952
1001,0.929364
1002,0.900829
1003,0.902024
1004,0.914802
1005,0.927662
1006,0.924907
1007,0.924080
1008,0.923000
1009,0.905756
1010,0.916138
1011,0.916400
1012,0.918463
1013,0.919622
1014,0.926516
1015,0.930585
1016,0.912118
1017,0.903609
1018,0.912125
1019,0.911730
1020,0.915378
1021,0.900294
1022,0.898745
1023,0.900472
1024,0.904394
1025,0.921613
1026,0.917826
1027,0.920660
1028,0.912934
1029,0.898211
1030,0.922383
1031,0.899720
1032,0.897502
1033,0.896977
1034,0.887268
1035,0.904066
1036,0.889990
1037,0.887369
1038,0.869094
1039,0.872899
1040,0.900010
1041,0.897471
1042,0.900735
1043,0.900488
1044,0.906129
1045,0.917881
1046,0.914411
1047,0.891668
1048,0.848979
1049,0.855670
1050,0.933991
1051,0.934464
1052,0.921665
1053,0.915874
1054,0.912287
1055,0.920773
1056,0.921279
1057,0.919370
1058,0.915427
1059,0.910607
1060,0.908015
1061,0.897005
1062,0.902479
1063,0.907086
1064,0.912490
1065,0.924185
1066,0.909036
1067,0.910515
1068,0.914375
1069,0.919583
1070,0.930070
1071,0.918508
1072,0.921542
1073,0.925015
1074,0.929053
1075,0.936817
1076,0.926702
1077,0.924241
1078,0.916934
1079,0.896964
1080,0.915203
1081,0.913975
1082,0.915517
1083,0.914644
1084,0.910469
1085,0.917049
1086,0.919873
1087,0.920771
1088,0.923252
1089,0.935449
1090,0.938651
1091,0.928825
1092,0.923944
1093,0.924908
1094,0.929170
1095,0.934381
1096,0.928283
1097,0.931820
1098,0.931389
1099,0.931828
1100,0.934328
1101,0.923727
1102,0.922188
1103,0.921238
1104,0.924894
1105,0.933577
1106,0.897002
1107,0.873781
1108,0.883784
1109,0.888879
1110,0.911006
1111,0.899957
1112,0.888952
1113,0.890089
1114,0.892073
1115,0.922713
1116,0.924897
1117,0.920568
1118,0.922575
1119,0.936376
1120,0.939862
1121,0.919565
1122,0.919696
1123,0.926745
1124,0.929297
1125,0.936721
1126,0.900140
1127,0.887580
1128,0.904551
1129,0.914369
1130,0.929502
1131,0.923881
1132,0.926710
1133,0.932350
1134,0.933870
1135,0.942396
1136,0.923578
1137,0.901310
1138,0.906086
1139,0.916595
1140,0.924171
1141,0.918919
1142,0.915904
1143,0.920353
1144,0.916976
1145,0.921549
1146,0.914161
1147,0.912339
1148,0.907056
1149,0.914969
1150,0.925955
1151,0.911314
1152,0.904437
1153,0.908491
1154,0.918726
1155,0.929287
1156,0.899664
1157,0.904025
1158,0.909564
1159,0.917608
1160,0.924251
1161,0.914838
1162,0.913733
1163,0.914648
1164,0.917852
1165,0.924609
1166,0.916308
1167,0.906570
1168,0.909122
1169,0.911287
1170,0.914092
1171,0.910435
1172,0.910417
1173,0.899853
1174,0.908814
1175,0.925327
1176,0.919470
1177,0.909803
1178,0.916672
1179,0.919360
1180,0.928640
1181,0.926321
1182,0.921937
1183,0.920767
1184,0.926563
1185,0.928590
1186,0.923410
1187,0.919340
1188,0.922858
1189,0.922526
1190,0.925543
1191,0.912105
1192,0.908835
1193,0.901199
1194,0.902957
1195,0.915064
1196,0.903062
1197,0.885708
1198,0.889683
1199,0.893406
1200,0.929417
1201,0.910262
1202,0.906239
1203,0.888433
1204,0.904971
1205,0.922479
1206,0.905846
1207,0.894306
1208,0.903299
1209,0.912664
1210,0.924009
1211,0.904138
1212,0.903851
1213,0.900531
1214,0.906165
1215,0.921991
1216,0.907575
1217,0.898635
1218,0.902045
1219,0.906225
1220,0.920233
1221,0.908792
1222,0.896042
1223,0.901535
1224,0.904646
1225,0.914032
1226,0.907258
1227,0.904459
1228,0.906181
1229,0.894057
1230,0.921085
1231,0.917632
1232,0.911812
1233,0.907809
1234,0.911747
1235,0.925726
1236,0.907671
1237,0.905143
1238,0.900021
1239,0.903053
1240,0.922969
1241,0.910007
1242,0.886660
1243,0.894122
1244,0.908368
1245,0.921685
1246,0.910793
1247,0.905082
1248,0.919338
1249,0.935487
1250,0.958434
1251,0.939309
1252,0.928422
1253,0.925705
1254,0.923028
1255,0.922358
1256,0.913507
1257,0.907414
1258,0.905359
1259,0.909501
1260,0.933777
1261,0.926928
1262,0.904858
1263,0.912778
1264,0.917355
1265,0.932679
1266,0.925410
1267,0.910943
1268,0.912087
1269,0.917452
1270,0.919614
1271,0.898330
1272,0.898531
1273,0.898595
1274,0.907935
1275,0.919763
1276,0.896784
1277,0.891108
1278,0.905237
1279,0.915468
1280,0.926165
1281,0.912320
1282,0.911856
1283,0.909278
1284,0.912379
1285,0.917383
1286,0.914099
1287,0.913303
1288,0.905497
1289,0.901702
1290,0.921449
1291,0.914125
1292,0.904751
1293,0.908354
1294,0.910796
1295,0.921006
1296,0.903411
1297,0.902813
1298,0.899535
1299,0.908716
1300,0.917248
1301,0.907292
1302,0.903315
1303,0.902855
1304,0.907117
1305,0.919683
1306,0.908671
1307,0.901239
1308,0.899298
1309,0.905813
1310,0.919626
1311,0.909315
1312,0.890501
1313,0.896561
1314,0.889628
1315,0.912230
1316,0.899229
1317,0.886661
1318,0.891750
1319,0.889106
1320,0.906308
1321,0.902819
1322,0.893814
1323,0.897149
1324,0.907324
1325,0.917232
1326,0.893878
1327,0.887857
1328,0.895266
1329,0.899236
1330,0.908378
1331,0.898500
1332,0.898340
1333,0.889538
1334,0.896211
1335,0.913913
1336,0.885158
1337,0.888055
1338,0.898392
1339,0.908933
1340,0.918775
1341,0.895760
1342,0.905415
1343,0.885196
1344,0.883993
1345,0.923402
1346,0.911938
1347,0.881644
1348,0.888926
1349,0.891460
1350,0.899559
1351,0.890235
1352,0.881369
1353,0.879159
1354,0.898682
1355,0.911866
1356,0.878510
1357,0.907696
1358,0.916871
1359,0.899650
1360,0.919977
1361,0.914313
1362,0.858709
1363,0.868396
1364,0.873473
1365,0.884667
1366,0.899088
1367,0.853052
1368,0.868693
1369,0.854543
1370,0.895466
1371,0.884102
1372,0.873596
1373,0.863737
1374,0.876987
1375,0.894495
1376,0.891595
1377,0.872571
1378,0.881557
1379,0.892450
1380,0.885913
1381,0.878424
1382,0.870366
1383,0.872569
1384,0.872638
1385,0.877538
1386,0.872483
1387,0.877441
1388,0.871772
1389,0.879717
1390,0.900348
1391,0.882302
1392,0.880054
1393,0.910004
1394,0.928465
1395,0.941048
1396,0.886867
1397,0.888360
1398,0.889356
1399,0.904508
1400,0.920300
1401,0.905877
1402,0.911714
1403,0.914003
1404,0.910071
1405,0.925033
1406,0.916866
1407,0.920616
1408,0.924900
1409,0.925553
1410,0.941525
1411,0.932691
1412,0.923515
1413,0.925765
1414,0.933241
1415,0.942340
1416,0.930800
1417,0.929143
1418,0.929815
1419,0.927173
1420,0.944734
1421,0.944330
1422,0.939456
1423,0.937279
1424,0.922550
1425,0.934001
1426,0.935288
1427,0.908432
1428,0.917278
1429,0.938861
1430,0.940857
1431,0.926983
1432,0.932136
1433,0.932453
1434,0.937152
1435,0.939954
1436,0.927569
1437,0.920434
1438,0.918601
1439,0.926294
1440,0.942781
1441,0.933290
1442,0.932894
1443,0.928148
1444,0.934446
1445,0.940901
1446,0.934784
1447,0.934265
1448,0.936660
1449,0.938398
1450,0.940074
1451,0.924675
1452,0.923489
1453,0.929319
1454,0.934501
1455,0.938003
1456,0.930848
1457,0.930572
1458,0.930805
1459,0.926016
1460,0.940457
1461,0.943436
1462,0.942712
1463,0.939978
1464,0.942632
1465,0.947003
1466,0.946294
1467,0.945446
1468,0.943319
1469,0.944688
1470,0.945469
1471,0.945742
1472,0.946998
1473,0.947861
1474,0.948473
1475,0.951317
1476,0.950451
1477,0.947950
1478,0.949777
1479,0.949740
1480,0.952385
1481,0.951010
1482,0.949245
1483,0.950259
1484,0.950728
1485,0.952660
1486,0.950939
1487,0.950593
1488,0.949597
1489,0.952229
1490,0.953232
1491,0.950020
1492,0.949942
1493,0.949039
1494,0.949848
1495,0.951186
1496,0.954182
1497,0.953577
1498,0.951101
1499,0.950443
1500,0.961391
1501,0.958062
1502,0.954143
1503,0.948248
1504,0.947410
1505,0.943957
1506,0.935889
1507,0.936776
1508,0.937742
1509,0.945063
1510,0.946034
1511,0.948957
1512,0.942299
1513,0.946450
1514,0.948641
1515,0.950629
1516,0.951200
1517,0.949882
1518,0.949703
1519,0.950147
1520,0.952323
1521,0.951201
1522,0.948886
1523,0.950259
1524,0.950442
1525,0.951875
1526,0.951449
1527,0.950794
1528,0.951237
1529,0.951311
1530,0.950601
1531,0.953655
1532,0.953559
1533,0.954370
1534,0.954194
1535,0.954967
1536,0.954663
1537,0.953719
1538,0.953458
1539,0.953901
1540,0.955013
1541,0.954153
1542,0.953264
1543,0.953257
1544,0.744143
1545,0.867085
1546,0.631615
1547,0.744489
1548,0.745387
1549,0.695115
1550,0.766467
1551,0.694475
1552,0.812494
1553,0.701610
1554,0.544201
1555,0.610355
1556,0.891948
1557,0.809571
1558,0.768821
1559,0.811440
1560,0.598012
1561,0.766298
1562,0.801846
1563,0.803685
1564,0.924175
1565,0.698204
1566,0.751418
1567,0.898873
1568,0.800425
1569,0.913683
1570,0.905226
1571,0.819750
1572,0.674601
1573,0.894995
1574,0.871264
1575,0.869962
1576,0.864918
1577,0.894782
1578,0.911165
1579,0.751638
1580,0.767574
1581,0.516614
1582,0.540233
1583,0.667072
1584,0.722052
1585,0.633281
1586,0.786260
1587,0.806378
1588,0.897393
1589,0.764758
1590,0.683587
1591,0.770321
1592,0.845342
1593,0.918097
1594,0.865902
1595,0.823566
1596,0.722197
1597,0.771297
1598,0.788804
1599,0.634228
1600,0.609349
1601,0.810676
1602,0.650144
1603,0.773061
1604,0.759968
1605,0.715215
1606,0.903775
1607,0.810001
1608,0.801347
1609,0.892425
1610,0.930752
1611,0.914533
1612,0.907283
1613,0.870056
1614,0.926009
1615,0.934580
1616,0.914079
1617,0.942968
1618,0.936877
1619,0.806478
1620,0.834132
1621,0.932786
1622,0.909575
1623,0.921301
1624,0.942050
1625,0.853102
1626,0.829983
1627,0.846771
1628,0.818492
1629,0.898127
1630,0.841581
1631,0.761002
1632,0.888143
1633,0.815163
1634,0.908836
1635,0.714751
1636,0.724077
1637,0.814345
1638,0.921343
1639,0.862362
1640,0.919891
1641,0.884262
1642,0.883468
1643,0.879932
1644,0.908883
1645,0.588918
1646,0.688380
1647,0.857853
1648,0.796484
1649,0.703462
1650,0.773431
1651,0.850240
1652,0.816277
1653,0.824712
1654,0.878228
1655,0.771053
1656,0.764521
1657,0.838243
1658,0.919380
1659,0.872932
1660,0.862933
1661,0.876659
1662,0.884878
1663,0.848408
1664,0.879129
1665,0.809966
1666,0.823733
1667,0.936124
1668,0.809602
1669,0.792106
1670,0.883030
1671,0.920002
1672,0.925653
1673,0.919568
1674,0.912126
1675,0.854180
1676,0.902302
1677,0.737887
1678,0.824326
1679,0.937337
1680,0.940994
1681,0.922932
1682,0.862992
1683,0.869633
1684,0.862917
1685,0.935276
1686,0.854987
1687,0.841025
1688,0.941091
1689,0.846202
1690,0.786950
1691,0.926694
1692,0.904288
1693,0.862030
1694,0.721237
1695,0.794399
1696,0.874572
1697,0.865036
1698,0.753553
1699,0.850325
1700,0.832347
1701,0.819868
1702,0.811352
1703,0.860336
1704,0.862938
1705,0.851036
1706,0.782582
1707,0.863749
1708,0.886257
1709,0.860534
1710,0.726645
1711,0.785807
1712,0.766605
1713,0.732896
1714,0.843841
1715,0.747285
1716,0.919015
1717,0.915497
1718,0.920707
1719,0.908060
1720,0.853912
1721,0.762087
1722,0.728759
1723,0.918651
1724,0.865154
1725,0.925871
1726,0.846522
1727,0.770223
1728,0.910417
1729,0.932105
1730,0.872408
1731,0.895932
1732,0.890962
1733,0.876661
1734,0.638697
1735,0.605497
1736,0.814780
1737,0.627857
1738,0.593754
1739,0.694397
1740,0.533519
1741,0.557164
1742,0.789531
1743,0.657993
1744,0.617302
1745,0.531737
1746,0.775652
1747,0.585021
1748,0.860335
1749,0.873451
1750,0.691054
1751,0.559547
1752,0.872113
1753,0.666846
1754,0.806248
1755,0.601836
1756,0.741445
1757,0.718205
